algorithm,p,optimizer_reads,final_reads,maximum_iterations,initial_parameters,qiskit_parameter_names,result,reads,probability,surrogate_qubo_energy,exact_repaired_qubo_energy,match,matched_ip_obj,flow_bits,repaired_aux_bits,repaired_full_bits,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],109,1,0.001953125,544.097318749986,520.0514,not_in_gurobi_pool,,1110010000011010000,10010000011110000,111001000001101000010010000011110000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],114,1,0.001953125,548.8613187499973,524.8153999999998,not_in_gurobi_pool,,0110110100010001010,00010000011110110,011011010001000101000010000011110110,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],98,1,0.001953125,519.5091937499826,527.5245,not_in_gurobi_pool,,1100000010001000111,00100001011000111,110000001000100011100100001011000111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],100,1,0.001953125,521.5891937500005,529.6044999999999,not_in_gurobi_pool,,1010111100111011000,10000100000101000,101011110011101100010000100000101000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],107,1,0.001953125,533.5812687500061,530.9094999999998,not_in_gurobi_pool,,1010100001011101000,10100100011000000,101010000101110100010100100011000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],111,1,0.001953125,545.8869437500007,532.5281000000002,not_in_gurobi_pool,,1001111110011011000,10000111100000000,100111111001101100010000111100000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],102,1,0.001953125,525.0492937500101,533.0645999999999,not_in_gurobi_pool,,1000100010011100100,01100101011000000,100010001001110010001100101011000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],92,1,0.001953125,515.3806187500068,534.0829999999997,not_in_gurobi_pool,,0101110001010100010,00000001010100011,010111000101010001000000001010100011,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],93,1,0.001953125,515.3907187500051,534.0930999999998,not_in_gurobi_pool,,0001110001011011001,10000101010000000,000111000101101100110000101010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],94,1,0.001953125,515.6211187499991,534.3234999999996,not_in_gurobi_pool,,1010010001110100011,00000000010101011,101001000111010001100000000010101011,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],104,1,0.001953125,528.4661937499886,536.4814999999996,not_in_gurobi_pool,,1100001111000001010,00000101110000110,110000111100000101000000101110000110,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],105,1,0.001953125,528.4771937499997,536.4924999999996,not_in_gurobi_pool,,1010101011001001011,00000111010000110,101010101100100101100000111010000110,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],106,1,0.001953125,529.1961937499989,537.2114999999999,not_in_gurobi_pool,,1100100101011000110,00100001011000111,110010010101100011000100001011000111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],97,1,0.001953125,519.3417187500027,538.0440999999998,not_in_gurobi_pool,,1001010001011100110,00000101010000011,100101000101110011000000101010000011,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],108,1,0.001953125,542.2592687499975,539.5874999999999,not_in_gurobi_pool,,0100111110111110010,00000001000101001,010011111011111001000000001000101001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],116,1,0.001953125,553.9539437500025,540.5950999999998,not_in_gurobi_pool,,1001000001110001101,00100000000000000,100100000111000110100100000000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],101,1,0.001953125,523.7137187500007,542.4160999999999,not_in_gurobi_pool,,0001110101010011111,00000101010000100,000111010101001111100000101010000100,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],103,1,0.001953125,525.8967187500041,544.5990999999998,not_in_gurobi_pool,,0001101110111010100,00000101000000000,000110111011101010000000101000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],95,1,0.001953125,515.7756437500032,545.1650999999997,not_in_gurobi_pool,,0001000011011000101,00100101010000000,000100001101100010100100101010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],123,1,0.001953125,566.088068749985,563.4162999999999,not_in_gurobi_pool,,1011010110001000010,00001100010100111,101101011000100001000001100010100111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],124,1,0.001953125,566.5726687500076,563.9008999999999,not_in_gurobi_pool,,1000000000011101001,11110101011000000,100000000001110100111110101011000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],117,1,0.001953125,556.045493749999,564.0608,not_in_gurobi_pool,,1100110010001011000,10000001011100000,110011001000101100010000001011100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],118,1,0.001953125,556.0564937500008,564.0717999999999,not_in_gurobi_pool,,1010110010001011000,10000100011100000,101011001000101100010000100011100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],112,1,0.001953125,546.8504187499971,565.5527999999997,not_in_gurobi_pool,,0100110000100011010,00000000010101100,010011000010001101000000000010101100,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],125,1,0.001953125,568.3305687500058,565.6588000000002,not_in_gurobi_pool,,1100110000001110111,00010001011100001,110011000000111011100010001011100001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],133,1,0.001953125,590.6726187499992,566.6267,not_in_gurobi_pool,,0110100000000010101,00110000011100000,011010000000001010100110000011100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],126,1,0.001953125,572.3615687500064,569.6897999999997,not_in_gurobi_pool,,1010100010001100100,00100100011000000,101010001000110010000100100011000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],119,1,0.001953125,562.3054937499987,570.3208,not_in_gurobi_pool,,1010111000001001111,00010111010100110,101011100000100111100010111010100110,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],120,1,0.001953125,562.4594937499992,570.4747999999997,not_in_gurobi_pool,,0100100110100010010,00100000010000101,010010011010001001000100000010000101,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],115,1,0.001953125,553.2829187500045,571.9852999999998,not_in_gurobi_pool,,0011010110011100000,10000100010100000,001101011001110000010000100010100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],127,1,0.001953125,574.786068749994,572.1142999999997,not_in_gurobi_pool,,0011001110000100011,00000111000000011,001100111000010001100000111000000011,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],128,1,0.001953125,575.9145687500022,573.2428,not_in_gurobi_pool,,0100100100010000110,00110001011000111,010010010001000011000110001011000111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],121,1,0.001953125,565.6025937500065,573.6178999999997,not_in_gurobi_pool,,1000000101011101001,11100101011000000,100000010101110100111100101011000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],122,1,0.001953125,566.0189937500054,574.0343,not_in_gurobi_pool,,1101111010011010000,10000101100100000,110111101001101000010000101100100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],110,1,0.001953125,545.8663437499958,575.2558000000001,not_in_gurobi_pool,,1010011010010010011,00000111010100101,101001101001001001100000111010100101,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],113,1,0.001953125,547.9852437499858,577.3747000000001,not_in_gurobi_pool,,1110001101010100000,10000101010100000,111000110101010000010000101010100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],134,1,0.001953125,590.9161437499931,577.5572999999997,not_in_gurobi_pool,,0101100000111010111,00100000000000101,010110000011101011100100000000000101,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],131,1,0.001953125,583.8550687500012,581.1832999999998,not_in_gurobi_pool,,0101101000110010101,00000001000000000,010110100011001010100000001000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],135,1,0.001953125,596.1897437499999,582.8308999999995,not_in_gurobi_pool,,1000111101111110010,01000101000001001,100011110111111001001000101000001001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],136,1,0.001953125,597.6396437500005,584.2807999999998,not_in_gurobi_pool,,0100011101111000011,00001001000101111,010001110111100001100001001000101111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],129,1,0.001953125,577.713493750002,585.7287999999996,not_in_gurobi_pool,,0010110001111100101,00000000010101000,001011000111110010100000000010101000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],130,1,0.001953125,577.7134937499998,585.7287999999998,not_in_gurobi_pool,,0010110001110100101,00000000010101000,001011000111010010100000000010101000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],149,1,0.001953125,619.6169437500048,606.2581,not_in_gurobi_pool,,1010100100011110000,10110100011000000,101010010001111000010110100011000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],137,1,0.001953125,600.5552937499986,608.5705999999998,not_in_gurobi_pool,,0011100110000100001,10100100010000000,001110011000010000110100100010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],143,1,0.001953125,611.5338687500002,608.8620999999998,not_in_gurobi_pool,,1010110100011111011,00010100011100000,101011010001111101100010100011100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],145,1,0.001953125,612.2419687500089,609.5701999999998,not_in_gurobi_pool,,1000100100111110000,11100000010000000,100010010011111000011100000010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],146,1,0.001953125,613.0158687499923,610.3440999999998,not_in_gurobi_pool,,1010000001001011001,10100100011000000,101000000100101100110100100011000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],138,1,0.001953125,603.6517937499907,611.6670999999997,not_in_gurobi_pool,,1100001110001101001,10000101110000000,110000111000110100110000101110000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],132,1,0.001953125,587.9882437500034,617.3776999999998,not_in_gurobi_pool,,1001000101000100110,00100101010000011,100100010100010011000100101010000011,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],140,1,0.001953125,609.4053937500044,617.4206999999997,not_in_gurobi_pool,,1001110111000110010,00000101010000001,100111011100011001000000101010000001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],141,1,0.001953125,610.33229375,618.3475999999998,not_in_gurobi_pool,,0101100001010010000,10100001010000000,010110000101001000010100001010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],142,1,0.001953125,610.3432937499983,618.3585999999998,not_in_gurobi_pool,,0011100101010010001,10100100010000000,001110010101001000110100100010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],147,1,0.001953125,613.2578937500032,621.2731999999999,not_in_gurobi_pool,,1000111000111000111,01000101000001111,100011100011100011101000101000001111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],148,1,0.001953125,614.8327937500023,622.8480999999999,not_in_gurobi_pool,,0100110101111011001,10000000010101000,010011010111101100110000000010101000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],150,1,0.001953125,626.9084687500012,624.2366999999997,not_in_gurobi_pool,,1001011110010000110,00000111100000111,100101111001000011000000111100000111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],139,1,0.001953125,605.79521875,624.4975999999999,not_in_gurobi_pool,,0101010101011000100,00000001010100000,010101010101100010000000001010100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],151,1,0.001953125,627.9688687499995,625.2970999999998,not_in_gurobi_pool,,0010101111000110011,00000111010000001,001010111100011001100000111010000001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],152,1,0.001953125,638.7374437499989,625.3785999999998,not_in_gurobi_pool,,0101101001011110010,00000101100000001,010110100101111001000000101100000001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],153,1,0.001953125,642.299843750001,628.941,not_in_gurobi_pool,,1110100111011000111,00100000011100111,111010011101100011100100000011100111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],144,1,0.001953125,611.9947187499988,630.6970999999999,not_in_gurobi_pool,,0100111111000000111,00000101110100111,010011111100000011100000101110100111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],157,1,0.001953125,654.7746437499832,641.4157999999998,not_in_gurobi_pool,,1111100000000000000,10111000010100000,111110000000000000010111000010100000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],162,1,0.001953125,663.8097437500035,650.4508999999999,not_in_gurobi_pool,,1101100000010110010,00110001010000001,110110000001011001000110001010000001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],164,1,0.001953125,665.7852437499996,652.4263999999998,not_in_gurobi_pool,,0100000100011101001,10110001011000000,010000010001110100110110001011000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],165,1,0.001953125,666.6067437499962,653.2478999999998,not_in_gurobi_pool,,1011001100010100001,10010111000000000,101100110001010000110010111000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],177,1,0.001953125,690.2308937499965,655.4978999999998,not_in_gurobi_pool,,0101001100010000000,10011101100000000,010100110001000000010011101100000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],167,1,0.001953125,669.9767437499938,656.6178999999998,not_in_gurobi_pool,,1101100001100010011,00100000000000101,110110000110001001100100000000000101,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],168,1,0.001953125,671.2813437500006,657.9224999999999,not_in_gurobi_pool,,0000110100111111010,01000000010001000,000011010011111101001000000010001000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],156,1,0.001953125,651.8979937500017,659.9132999999999,not_in_gurobi_pool,,1110100110111110010,00100000010100001,111010011011111001000100000010100001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],161,1,0.001953125,663.6306687500189,660.9588999999997,not_in_gurobi_pool,,0011101100100001100,00000100000000000,001110110010000110000000100000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],163,1,0.001953125,664.338668749996,661.6668999999999,not_in_gurobi_pool,,0011001001000001011,00000111000000110,001100100100000101100000111000000110,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],158,1,0.001953125,654.958093749997,662.9733999999996,not_in_gurobi_pool,,1010101011000010000,10000111010000000,101010101100001000010000111010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],159,1,0.001953125,655.747593750004,663.7628999999997,not_in_gurobi_pool,,0101111010010100011,00000101100100011,010111101001010001100000101100100011,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],166,1,0.001953125,668.9171687500093,666.2453999999998,not_in_gurobi_pool,,1010100001011011101,00100100011000000,101010000101101110100100100011000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],160,1,0.001953125,659.279093749996,667.2943999999999,not_in_gurobi_pool,,1100110110110101111,00000000010101010,110011011011010111100000000010101010,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],171,1,0.001953125,681.1838437500041,667.8249999999998,not_in_gurobi_pool,,1001111010010010110,00000111100000101,100111101001001011000000111100000101,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],154,1,0.001953125,649.7330187500013,668.4353999999998,not_in_gurobi_pool,,0100011001011101011,00000101110100010,010001100101110101100000101110100010,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],172,1,0.001953125,683.008843750003,669.6499999999999,not_in_gurobi_pool,,1001011111010001000,10000111100000000,100101111101000100010000111100000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],155,1,0.001953125,651.5726187500077,670.2749999999996,not_in_gurobi_pool,,1001001010111001101,00000101000000000,100100101011100110100000101000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],169,1,0.001953125,675.824268750026,673.1524999999998,not_in_gurobi_pool,,0000101010110001100,01000101000000000,000010101011000110001000101000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],182,1,0.001953125,701.5158187500017,677.4698999999998,not_in_gurobi_pool,,1101001111010100111,00000101100000011,110100111101010011100000101100000011,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],186,1,0.001953125,703.4060437500023,690.0471999999996,not_in_gurobi_pool,,0011100100000110011,00110100010000001,001110010000011001100110100010000001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],187,1,0.001953125,703.9270437500049,690.5681999999998,not_in_gurobi_pool,,0101100000000011010,00110001010000100,010110000000001101000110001010000100,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],179,1,0.001953125,697.551468749991,694.8796999999997,not_in_gurobi_pool,,1100010010101000011,00001000010101111,110001001010100001100001000010101111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],200,1,0.001953125,720.7165187499941,696.6706,not_in_gurobi_pool,,1110010001001110010,00000000011110001,111001000100111001000000000011110001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],174,1,0.001953125,689.2403937500062,697.2556999999998,not_in_gurobi_pool,,1100100100101110111,00100000010000001,110010010010111011100100000010000001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],170,1,0.001953125,678.5643187500027,697.2666999999997,not_in_gurobi_pool,,1010110000101110111,00000000010101001,101011000010111011100000000010101001,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],175,1,0.001953125,689.8023937499863,697.8176999999997,not_in_gurobi_pool,,0100000010100001001,10100000010000000,010000001010000100110100000010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],181,1,0.001953125,701.0754687499873,698.4036999999996,not_in_gurobi_pool,,1100010001101000011,00001000010101111,110001000110100001100001000010101111,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],178,1,0.001953125,691.2682937500001,699.2835999999996,not_in_gurobi_pool,,1110010101100010011,00000000010111101,111001010110001001100000000010111101,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],183,1,0.001953125,702.375568750004,699.7038,not_in_gurobi_pool,,0000001010001110000,11000111110000000,000000101000111000011000111110000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],202,1,0.001953125,724.6542187499965,700.6082999999996,not_in_gurobi_pool,,1001110001101011010,00000000000001100,100111000110101101000000000000001100,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],194,1,0.001953125,714.0420437500088,700.6831999999996,not_in_gurobi_pool,,1011100010110010000,10100000000000000,101110001011001000010100000000000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],196,1,0.001953125,714.5084437500052,701.1496,not_in_gurobi_pool,,1110101010100001010,00000000000100110,111010101010000101000000000000100110,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],188,1,0.001953125,704.2699687499983,701.5981999999997,not_in_gurobi_pool,,0101111000111000001,10001001000101000,010111100011100000110001001000101000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],189,1,0.001953125,704.342968749992,701.6711999999998,not_in_gurobi_pool,,1101000001001010101,00100001010000000,110100000100101010100100001010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],173,1,0.001953125,685.3693187499773,704.0716999999997,not_in_gurobi_pool,,1010010001100000100,00000000010101000,101001000110000010000000000010101000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],191,1,0.001953125,707.4824687500009,704.8106999999995,not_in_gurobi_pool,,1010100101100100100,00100000010000000,101010010110010010000100000010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],192,1,0.001953125,708.0034687500024,705.3316999999997,not_in_gurobi_pool,,1100000101101001101,00100000010000000,110000010110100110100100000010000000,true,single,36,1.0e-10,64
QAOA_reduced_surrogate,2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],193,1,0.001953125,708.5989687500044,705.9271999999995,not_in_gurobi_pool,,0011100101010110011,00100100010000001,001110010101011001100100100010000001,true,single,36,1.0e-10,64
