p,optimizer_reads,final_reads,maximum_iterations,initial_parameters,qiskit_parameter_names,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],73,1,0.001953125,361.3323999999997,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000101011000000,100011011001000010001000101011000000,190.33919999999978,170.9932,8,,1000110110010000100,100011011001000010010000010110010000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],74,1,0.001953125,362.1993999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001101011000111,000011010101100001101001101011000111,148.45789999999977,213.74149999999992,7,,0000110101011000011,000011010101100001101100000111010011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],75,1,0.001953125,369.8443,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101110000000,110010110101000010100000101110000000,70.60620000000006,299.2380999999999,5,,1100101101010000101,110010110101000010100010110000000000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],76,1,0.001953125,386.1075999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00011100011100111,101011000000100001000011100011100111,257.86269999999985,128.24489999999997,5,,1010110000001000010,101011000000100001000010010011000011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],77,1,0.001953125,389.0676999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01111101011000111,000010000000000001101111101011000111,218.07449999999983,170.9931999999999,6,,0000100000000000011,000010000000000001111010100101000111,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],78,1,0.001953125,389.7335999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10011111010000000,101010110000000000110011111010000000,133.2437999999999,256.4898,8,,1010101100000000001,101010110000000000111010010110100110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],79,1,0.001953125,391.0490999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10011001010100000,110111000001000000110011001010100000,305.5524999999998,85.49659999999994,8,,1101110000010000001,110111000001000000110101000101010000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],80,1,0.001953125,392.25959999999975,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00011001011100111,110011000001000001100011001011100111,178.51809999999978,213.74149999999997,5,,1100110000010000011,110011000001000001101100101011100111,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],81,1,0.001953125,392.3531999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00011101010000111,100111010001100001100011101010000111,178.61169999999987,213.74150000000003,7,,1001110100011000011,100111010001100001101011010011010011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],82,1,0.001953125,393.93219999999974,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010101010000001,100111000001111001100010101010000001,222.93899999999968,170.99320000000006,4,,1001110000011110011,100111000001111001110010100010100011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],83,1,0.001953125,395.23069999999984,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01011101011000111,000011000001100001101011101011000111,224.2374999999999,170.99319999999994,4,,0000110000011000011,000011000001100001111010101111000110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],84,1,0.001953125,395.8965999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10011111010000000,101010100001000000110011111010000000,224.90339999999986,170.99319999999994,8,,1010101000010000001,101010100001000000110010010101100100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],85,1,0.001953125,396.00959999999986,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00110100011000011,001010000001110001000110100011000011,267.7646999999998,128.2449000000001,5,,0010100000011100010,001010000001110001001100010011000001,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],86,1,0.001953125,397.09069999999974,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11001101011000000,100001011001100000011001101011000000,183.34919999999983,213.74149999999992,5,,1000010110011000000,100001011001100000010100101010010000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],87,1,0.001953125,397.22959999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00011111010000111,101010110001000001100011111010000111,226.23639999999983,170.99320000000012,6,,1010101100010000011,101010110001000001100110110110000100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],88,1,0.001953125,397.9165999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010001011100000,110011010001100010100010001011100000,184.1750999999997,213.7415000000001,7,,1100110100011000101,110011010001100010101100000111001000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],89,1,0.001953125,398.05859999999984,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010101110000101,110010110001101001100010101110000101,141.5687999999999,256.48979999999995,8,,1100101100011010011,110010110001101001110010001001100000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],90,1,0.001953125,398.4635999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00101100011000111,101010011001100001100101100011000111,227.47039999999976,170.9932,4,,1010100110011000011,101010011001100001100000100011010101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],91,1,0.001953125,399.24859999999984,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001100000000000,101010110011100000010001100000000000,100.01049999999998,299.23809999999986,7,,1010101100111000000,101010110011100000000011101000011110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],92,1,0.001953125,399.2774999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001000000100000,111010110011100000110001000000100000,228.28429999999992,170.99319999999977,4,,1110101100111000001,111010110011100000110100000000100011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],93,1,0.001953125,399.2774999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001000000100000,111010110011100000110001000000100000,228.28429999999992,170.99319999999977,6,,1110101100111000001,111010110011100000110101000010011010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],94,1,0.001953125,399.3295999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010101110000100,110010110001101101100010101110000100,271.08469999999977,128.24490000000003,5,,1100101100011011011,110010110001101101101010111101000110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],95,1,0.001953125,399.42269999999974,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000000010001101,000011010011101001101000000010001101,57.43629999999973,341.9864000000001,6,,0000110100111010011,000011010011101001100000000010111010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],96,1,0.001953125,400.09069999999974,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11001101011000000,000011011001000000011001101011000000,143.6008999999998,256.48979999999995,8,,0000110110010000000,000011011001000000001010000111011000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],97,1,0.001953125,400.5815999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001100000000111,101010110011000001100001100000000111,101.34349999999984,299.2381,7,,1010101100110000011,101010110011000001110100000100001101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],98,1,0.001953125,400.65459999999973,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001100011100000,101011000101000000110001100011100000,186.91309999999976,213.74149999999997,5,,1010110001010000001,101011000101000000110010100110110000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],99,1,0.001953125,400.70409999999976,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001100000000111,101110110011000001100001100000000111,272.4591999999998,128.24489999999997,5,,1011101100110000011,101110110011000001100000010000001011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],100,1,0.001953125,401.4236999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001101011000111,000011011001100001101001101011000111,144.93389999999988,256.4897999999999,8,,0000110110011000011,000011011001100001100010011011010001,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],101,1,0.001953125,401.54619999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001101010000111,000111011001100001100001101010000111,145.05639999999983,256.4898000000001,8,,0001110110011000011,000111011001100001110100011011001110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],102,1,0.001953125,401.8814999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000100110,111010110011000101100000000000100110,230.88829999999973,170.99319999999994,4,,1110101100110001011,111010110011000101100000000001000101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],103,1,0.001953125,402.2636999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000101011000101,000011011001001001001000101011000101,231.2704999999998,170.9932,6,,0000110110010010010,000011011001001001000010100101000111,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],104,1,0.001953125,403.4115999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001101110100111,110011111001100001100001101110100111,232.4183999999998,170.9932,6,,1100111110011000011,110011111001100001100000011000100110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],105,1,0.001953125,403.42259999999993,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001111010000111,101010111001100001100001111010000111,146.93279999999993,256.4897999999999,8,,1010101110011000011,101010111001100001101010100110000010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],106,1,0.001953125,405.07019999999983,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001101010000111,000111010101000001000001101010000111,234.07699999999994,170.9931999999999,6,,0001110101010000010,000111010101000001001001010010100011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],107,1,0.001953125,405.6815999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001000000100,010010110011101101100000001000000100,191.9400999999998,213.74149999999986,7,,0100101100111011011,010010110011101101100100000110100111,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],108,1,0.001953125,406.2475999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100001011000110,010010010101100101100100001011000110,192.50609999999972,213.7415000000001,5,,0100100101011001011,010010010101100101101110000010010110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],110,1,0.001953125,406.38269999999994,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001111110000111,000010111001000001101001111110000111,235.38949999999983,170.9932,4,,0000101110010000011,000010111001000001111100011110000111,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],109,1,0.001953125,406.3827,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001111110000111,000010111001100001101001111110000111,235.38949999999983,170.99319999999994,4,,0000101110011000011,000010111001100001100000110100000111,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],111,1,0.001953125,406.94660000000005,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001111010000111,101010110101100001100001111010000111,150.45679999999993,256.4897999999999,6,,1010101101011000011,101010110101100001100111110011010110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],112,1,0.001953125,408.26319999999987,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001101010000111,100111011101000001100001101010000111,237.26999999999975,170.9932,8,,1001110111010000011,100111011101000001100000000101001101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],113,1,0.001953125,410.6046999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100101011000000,000000010101000010101100101011000000,154.1148999999998,256.4898,6,,0000000101010000101,000000010101000010110000001011000110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],114,1,0.001953125,413.9566999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000000010001000,000011010111100010101000000010001000,285.7117999999997,128.24490000000003,3,,0000110101111000101,000011010111100010101000011010000000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],115,1,0.001953125,427.6054999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10011101010000000,100111010000100000110011101010000000,171.11569999999983,256.48979999999995,6,,1001110100001000001,100111010000100000110100100010000101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],116,1,0.001953125,428.9673999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00011001010100111,110111010000000001100011001010100111,215.22589999999974,213.74149999999997,5,,1101110100000000011,110111010000000001100010100000100101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],117,1,0.001953125,430.2383999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010001010100110,110111010000100101100010001010100110,216.49689999999975,213.74150000000003,5,,1101110100001001011,110111010000100101110101001010100010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],118,1,0.001953125,433.64599999999973,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11011101011000000,100011010001000000011011101011000000,262.65279999999973,170.9932,4,,1000110100010000000,100011010001000000000110101011000000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],119,1,0.001953125,433.71479999999974,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10011000011110000,111011010001100000110011000011110000,305.4698999999998,128.24489999999992,3,,1110110100011000001,111011010001100000100011000011011000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],120,1,0.001953125,433.79849999999976,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10101101010000000,100100011000000000010101101010000000,262.8052999999998,170.99319999999994,6,,1001000110000000000,100100011000000000010100100001000110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],121,1,0.001953125,434.514,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01010111110000011,100010110000110001101010111110000011,263.52079999999984,170.99319999999994,4,,1000101100001100011,100010110000110001100010110111000001,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],122,1,0.001953125,435.0089999999998,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001101011000111,100011011000000001101001101011000111,178.51919999999984,256.4898,8,,1000110110000000011,100011011000000001100010010011001110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],123,1,0.001953125,435.03949999999975,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10010101010000000,100111010001100100010010101010000000,221.29799999999977,213.74149999999997,7,,1001110100011001000,100111010001100100010100011000010100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],124,1,0.001953125,436.64599999999973,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11011101011000000,000011010001100000111011101011000000,222.90449999999976,213.74149999999997,5,,0000110100011000001,000011010001100000111000101001000110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],125,1,0.001953125,438.0188999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00011100011100111,001011010001000001100011100011100111,224.27739999999983,213.74149999999997,5,,0010110100010000011,001011010001000001110010001011100101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],126,1,0.001953125,438.33099999999973,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01001000010001111,100011010011100001001001000010001111,267.33779999999973,170.9932,4,,1000110100111000010,100011010011100001011100000010001101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],127,1,0.001953125,438.63389999999987,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10011101110100000,110011110001100000110011101110100000,310.3889999999999,128.24489999999997,5,,1100111100011000001,110011110001100000110001001110010010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],128,1,0.001953125,438.71799999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01010101011000011,000001010001110001101010101011000011,139.47989999999987,299.2381,7,,0000010100011100011,000001010001110001111100001101000010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],129,1,0.001953125,439.83899999999977,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11001101011000000,100001011001100000111001101011000000,183.34919999999983,256.48979999999995,8,,1000010110011000001,100001011001100000110101110101000011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],130,1,0.001953125,439.9669,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00011101110100111,110011110001100001100011101110100111,311.72199999999987,128.24489999999992,5,,1100111100011000011,110011110001100001110011101110011101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],131,1,0.001953125,440.67589999999973,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010100011100000,101011000001000010100010100011100000,98.68949999999984,341.9863999999999,10,,1010110000010000101,101011000001000010111111010011001101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],132,1,0.001953125,440.8068999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010101110000101,110010110001101001100010101110000101,141.5687999999999,299.2380999999999,7,,1100101100011010011,110010110001101001100101001111000000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],133,1,0.001953125,441.2008999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00101001011000111,110010001001000001100101001011000111,227.4593999999999,213.7414999999998,5,,1100100010010000011,110010001001000001100101000111110011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],134,1,0.001953125,441.9569999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11001101000000000,100010110011100000111001101000000000,228.2154999999999,213.74149999999992,7,,1000101100111000001,100010110011100000100000010000000001,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],135,1,0.001953125,442.9779,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00011111010000111,001010110001100001100011111010000111,271.9846999999998,170.99320000000006,4,,0010101100011000011,001010110001100001100001111000100110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],136,1,0.001953125,443.3298999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001100000000111,101000100011100001100001100000000111,272.3366999999998,170.99319999999994,4,,1010001000111000011,101000100011100001100101110000100011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],137,1,0.001953125,444.95699999999977,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11001101000000000,000010100011100000111001101000000000,273.96379999999976,170.9932,2,,0000101000111000001,000010100011100000111001101000100010,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],138,1,0.001953125,445.01199999999983,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100101011000101,000010011001101001101100101011000101,231.27049999999974,213.74149999999997,3,,0000100110011010011,000010011001101001100000101011010101,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],139,1,0.001953125,445.4349999999997,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000101011000011,100001010101110001001000101011000011,188.94519999999972,256.48980000000006,10,,1000010101011100010,100001010101110001000011010110000000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],140,1,0.001953125,446.2829999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100101011000100,000000011001101101101100101011000100,275.2897999999997,170.9932,4,,0000000110011011011,000000011001101101111000000011000100,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],141,1,0.001953125,447.8184999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001101010000111,000111010101000001000001101010000111,234.07699999999994,213.74149999999986,7,,0001110101010000010,000111010101000001010010011000010111,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],142,1,0.001953125,448.9959,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001011100110,010011000101100101100000001011100110,149.7577999999998,299.23810000000014,7,,0100110001011001011,010011000101100101110110011011000000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],143,1,0.001953125,449.8289999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100101011000000,000000001001100010101100101011000000,236.0874999999998,213.74149999999997,5,,0000000010011000101,000000001001100010100101111110000000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],144,1,0.001953125,450.7388999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101110000001,010010111001111001100000101110000001,236.99739999999986,213.74149999999986,5,,0100101110011110011,010010111001111001100110000110000011,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],145,1,0.001953125,450.9288999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001100011100111,101011011101000001100001100011100111,237.18739999999968,213.7415000000001,7,,1010110111010000011,101011011101000001101001101001011110,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],146,1,0.001953125,451.8168999999998,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101110000000,110010101001000010100000101110000000,152.57879999999994,299.2380999999999,5,,1100101010010000101,110010101001000010110010101111011000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],147,1,0.001953125,454.5438999999999,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001101110000000,110010111101100000110001101110000000,283.55069999999995,170.99319999999972,4,,1100101111011000001,110010111101100000100000111100000000,true,single,36,1.0e-10,64
2,128,512,25,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],148,1,0.001953125,454.67399999999975,5.684341886080802e-14,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11001101000000000,000010110111000000111001101000000000,326.4290999999997,128.24489999999997,3,,0000101101110000001,000010110111000000101000101000000100,true,single,36,1.0e-10,64
