algorithm,seed,optimizer_reads,final_reads,maximum_iterations,solve_time_sec,unique_states,total_reads,global_reads,pool_reads,best_sample_exact_repaired_qubo_energy,best_sample_match,best_sample_flow_bits,best_sample_surrogate_qubo_energy,initial_parameter_count,distribution_csv
VQE_reduced_surrogate,73001,128,8192,25,1.630693976,7669,8192,0,0,57.86729999999981,not_in_gurobi_pool,0000110100111001011,60.53906875000507,152,ds_mfg_vqe_reduced_flow_objective_v2/vqe_reduced_surrogate_random_seed73001_optimizer_reads128_final_reads8192_iter25_distribution.csv
VQE_reduced_surrogate,73002,128,8192,25,1.551693167,7678,8192,0,1,14.557899999999947,gurobi_pool,1100110110011010011,-4.144481249999217,152,ds_mfg_vqe_reduced_flow_objective_v2/vqe_reduced_surrogate_random_seed73002_optimizer_reads128_final_reads8192_iter25_distribution.csv
VQE_reduced_surrogate,73003,128,8192,25,1.731830487,7756,8192,0,1,11.810499999999749,gurobi_pool,1001110100111010011,14.48226875000114,152,ds_mfg_vqe_reduced_flow_objective_v2/vqe_reduced_surrogate_random_seed73003_optimizer_reads128_final_reads8192_iter25_distribution.csv
VQE_reduced_surrogate,73004,128,8192,25,1.70907209,7660,8192,0,0,65.6882,not_in_gurobi_pool,1100101101011100011,46.985818749999,152,ds_mfg_vqe_reduced_flow_objective_v2/vqe_reduced_surrogate_random_seed73004_optimizer_reads128_final_reads8192_iter25_distribution.csv
VQE_reduced_surrogate,73005,128,8192,25,1.557414624,7796,8192,0,0,65.21679999999974,not_in_gurobi_pool,0001110110010000101,35.827343750002,152,ds_mfg_vqe_reduced_flow_objective_v2/vqe_reduced_surrogate_random_seed73005_optimizer_reads128_final_reads8192_iter25_distribution.csv
