algorithm,seed,result,reads,probability,surrogate_qubo_energy,exact_repaired_qubo_energy,match,matched_ip_obj,flow_bits,repaired_aux_bits,repaired_full_bits,optimizer_reads,final_reads,maximum_iterations,initial_parameter_count,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
VQE_reduced_surrogate,73004,3981,3,0.0003662109375,936.7069687499923,934.0351999999998,not_in_gurobi_pool,,0100111101110011101,00000001000101000,010011110111001110100000001000101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,4204,3,0.0003662109375,974.3393437499958,960.9804999999999,not_in_gurobi_pool,,0100100011001110001,10100001011000000,010010001100111000110100001011000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,4106,3,0.0003662109375,957.1766937499951,965.1919999999998,not_in_gurobi_pool,,0101011001011100000,10000101100100000,010101100101110000010000101100100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,4296,3,0.0003662109375,988.1144937499903,996.1297999999997,not_in_gurobi_pool,,0100011000101110000,10000001000101000,010001100010111000010000001000101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,5133,3,0.0003662109375,1136.7634687499924,1134.0916999999995,not_in_gurobi_pool,,0100111001101110000,10000001000101000,010011100110111000010000001000101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,5076,3,0.0003662109375,1126.993318750003,1145.6956999999998,not_in_gurobi_pool,,0100111111101000101,00000001000101000,010011111110100010100000001000101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,5321,3,0.0003662109375,1178.8762437499902,1165.5173999999995,not_in_gurobi_pool,,1111011100011000001,10011101000110000,111101110001100000110011101000110000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,5337,3,0.0003662109375,1181.9737687500035,1179.3019999999997,not_in_gurobi_pool,,0100100101101101100,00100000010000000,010010010110110110000100000010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,5560,3,0.0003662109375,1232.413068749987,1229.7412999999995,not_in_gurobi_pool,,1100111001110110100,00000001000101000,110011100111011010000000001000101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,5972,3,0.0003662109375,1340.205718750006,1316.1597999999994,not_in_gurobi_pool,,0110000011010110101,00100000011100000,011000001101011010100100000011100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,5851,3,0.0003662109375,1309.0287437500006,1338.4181999999994,not_in_gurobi_pool,,1100110100101111101,00000000010101000,110011010010111110100000000010101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,6054,3,0.0003662109375,1361.8295437499987,1348.4706999999996,not_in_gurobi_pool,,0101011000011101101,00010101100100000,010101100001110110100010101100100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,5993,3,0.0003662109375,1346.0108937500038,1354.0261999999998,not_in_gurobi_pool,,0100111111101110000,10000001000101000,010011111110111000010000001000101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,6055,3,0.0003662109375,1362.2054687500017,1359.5336999999997,not_in_gurobi_pool,,0011010011010011101,00000100010100000,001101001101001110100000100010100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,6102,3,0.0003662109375,1378.1101937499961,1386.1254999999999,not_in_gurobi_pool,,1100101000101111101,00000001000000000,110010100010111110100000001000000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,6153,3,0.0003662109375,1390.183593749997,1398.1988999999994,not_in_gurobi_pool,,0111000101110010101,00100000000100000,011100010111001010100100000000100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,6174,3,0.0003662109375,1394.9091937500043,1402.9244999999999,not_in_gurobi_pool,,0100011111101100101,00000001000101000,010001111110110010100000001000101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,6201,3,0.0003662109375,1401.2956937500041,1409.3109999999995,not_in_gurobi_pool,,0101011111110010101,00000001000101000,010101111111001010100000001000101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,6471,3,0.0003662109375,1482.327793749991,1490.3430999999991,not_in_gurobi_pool,,1100101011011111101,00000101110000000,110010101101111110100000101110000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,6564,3,0.0003662109375,1517.0820687500004,1514.4102999999998,not_in_gurobi_pool,,1110101000101111101,00000000000100000,111010100010111110100000000000100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,6715,3,0.0003662109375,1568.369443750011,1555.0105999999994,not_in_gurobi_pool,,1110000100011111101,00110000011100000,111000010001111110100110000011100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,6659,3,0.0003662109375,1549.2258937499919,1557.2411999999997,not_in_gurobi_pool,,1101101000101111101,00000001000000000,110110100010111110100000001000000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,6694,3,0.0003662109375,1562.9988937499988,1571.0141999999998,not_in_gurobi_pool,,1011010111011111101,00000100010100000,101101011101111110100000100010100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,6946,3,0.0003662109375,1680.4707937499907,1688.4860999999994,not_in_gurobi_pool,,0101101000101111101,00000001000000000,010110100010111110100000001000000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,7204,3,0.0003662109375,1833.1647687499994,1830.4929999999993,not_in_gurobi_pool,,0101000011011111101,00100001010000000,010100001101111110100100001010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,7325,3,0.0003662109375,1944.6505687500078,1941.9787999999992,not_in_gurobi_pool,,1111010010101110101,00000000000111000,111101001010111010100000000000111000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,7331,3,0.0003662109375,1946.5550937499884,1954.570399999999,not_in_gurobi_pool,,0100111001101111101,00000001000101000,010011100110111110100000001000101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,3,2,0.000244140625,51.90381874999434,70.60619999999993,not_in_gurobi_pool,,1100101101010000101,00000101110000000,110010110101000010100000101110000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,5,2,0.000244140625,90.66319374999443,98.6784999999999,not_in_gurobi_pool,,1100110100010000101,00010001011100000,110011010001000010100010001011100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,19,2,0.000244140625,147.06966874999603,144.39789999999994,not_in_gurobi_pool,,0000010100010000101,01010101011000000,000001010001000010101010101011000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,12,2,0.000244140625,137.40041874999474,156.10279999999995,not_in_gurobi_pool,,1100101101010000100,00000101110000000,110010110101000010000000101110000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,30,2,0.000244140625,165.56631874999744,184.2686999999998,not_in_gurobi_pool,,1001010100010000101,00010101010000000,100101010001000010100010101010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,24,2,0.000244140625,154.9746437499973,184.36409999999967,not_in_gurobi_pool,,0100110100100000101,00000000010101000,010011010010000010100000000010101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,31,2,0.000244140625,170.37371874999144,189.0761000000001,not_in_gurobi_pool,,1100101110011100000,10000101110000000,110010111001110000010000101110000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,72,2,0.000244140625,205.72796874999744,203.0562,not_in_gurobi_pool,,0000110111010000101,01000101011000000,000011011101000010101000101011000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,83,2,0.000244140625,214.90609374999872,222.92139999999978,not_in_gurobi_pool,,1100101100101010001,10000001000000000,110010110010101000110000001000000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,69,2,0.000244140625,205.4100187499912,224.11239999999975,not_in_gurobi_pool,,1100000100100000101,00100000010000000,110000010010000010100100000010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,86,2,0.000244140625,217.09109374999616,225.10639999999987,not_in_gurobi_pool,,0100110100011010010,00010001011100101,010011010001101001000010001011100101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,88,2,0.000244140625,218.98019375001059,226.99549999999977,not_in_gurobi_pool,,0000000100111100001,11100000010000000,000000010011110000111100000010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,108,2,0.000244140625,230.90009374999636,238.91539999999998,not_in_gurobi_pool,,1100101110010010101,00000101110000000,110010111001001010100000101110000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,199,2,0.000244140625,266.2525687499974,263.5807999999997,not_in_gurobi_pool,,0000010100100100001,11000000010001000,000001010010010000111000000010001000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,244,2,0.000244140625,288.112043749999,274.75320000000005,not_in_gurobi_pool,,1101101100010000101,00010101100000000,110110110001000010100010101100000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,169,2,0.000244140625,256.40231874999927,275.10470000000004,not_in_gurobi_pool,,1100101110010001000,10000101110000000,110010111001000100010000101110000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,213,2,0.000244140625,272.21339374999866,280.2286999999999,not_in_gurobi_pool,,1100110101010010100,00000001011100000,110011010101001010000000001011100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,221,2,0.000244140625,276.16039375000287,284.1756999999999,not_in_gurobi_pool,,1100111110110000101,00000001000101000,110011111011000010100000001000101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,377,2,0.000244140625,329.4759187499858,305.4299999999999,not_in_gurobi_pool,,1100100100011000001,10111001011000000,110010010001100000110111001011000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,281,2,0.000244140625,300.4026937499948,308.4179999999998,not_in_gurobi_pool,,1100101000101010001,10000001000000000,110010100010101000110000001000000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,250,2,0.000244140625,292.1776187500018,310.87999999999977,not_in_gurobi_pool,,1100110100100001101,00000000010101000,110011010010000110100000000010101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,262,2,0.000244140625,295.8367187500123,314.5390999999998,not_in_gurobi_pool,,1000101000100000101,01000101000000000,100010100010000010101000101000000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,268,2,0.000244140625,297.9637187500007,316.66609999999974,not_in_gurobi_pool,,0000000110010100010,01100101011000011,000000011001010001001100101011000011,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,342,2,0.000244140625,319.36276874999976,316.6909999999999,not_in_gurobi_pool,,0100110100010001101,00010001011100000,010011010001000110100010001011100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,347,2,0.000244140625,320.7897687499942,318.1180000000001,not_in_gurobi_pool,,1100101100011100101,00010101110000000,110010110001110010100010101110000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,339,2,0.000244140625,319.1236937499982,327.13899999999995,not_in_gurobi_pool,,1100101111011010001,10000101110000000,110010111101101000110000101110000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,507,2,0.000244140625,363.80764374999694,350.4487999999997,not_in_gurobi_pool,,1101101000100000001,10001001000000000,110110100010000000110001001000000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,408,2,0.000244140625,343.9740937499939,351.9893999999999,not_in_gurobi_pool,,0000000100011010001,11110101011000000,000000010001101000111110101011000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,494,2,0.000244140625,361.25906875000464,358.5872999999998,not_in_gurobi_pool,,1100101000100001101,00000001000000000,110010100010000110100000001000000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,457,2,0.000244140625,354.19699374999755,362.2122999999998,not_in_gurobi_pool,,1010010010010010101,00000100011100000,101001001001001010100000100011100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,475,2,0.000244140625,356.6979937500023,364.71329999999983,not_in_gurobi_pool,,1100000110110000100,00100000010000000,110000011011000010000100000010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,455,2,0.000244140625,353.8306687500135,393.90719999999976,not_in_gurobi_pool,,1001101000100100001,10000101000000000,100110100010010000110000101000000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,730,2,0.000244140625,412.54644374999884,399.1875999999999,not_in_gurobi_pool,,1100000100010001101,00110001011000000,110000010001000110100110001011000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,582,2,0.000244140625,382.75231874998303,401.45469999999983,not_in_gurobi_pool,,1000000001010010000,11100101011000000,100000000101001000011100101011000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,591,2,0.000244140625,384.47621874999004,403.1785999999999,not_in_gurobi_pool,,0100101001001100001,10000101110000000,010010100100110000110000101110000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,641,2,0.000244140625,396.1612937499956,404.17659999999995,not_in_gurobi_pool,,1100101110001001101,00000101110000000,110010111000100110100000101110000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,766,2,0.000244140625,420.35444374999497,406.99559999999985,not_in_gurobi_pool,,0100100101111000001,10101000010000000,010010010111100000110101000010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,785,2,0.000244140625,425.3134437499982,411.9546,not_in_gurobi_pool,,0100111101111000001,10001001000101000,010011110111100000110001001000101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,737,2,0.000244140625,414.50751874998605,433.20990000000006,not_in_gurobi_pool,,1100111000000100000,10010101110100000,110011100000010000010010101110100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,754,2,0.000244140625,417.93161875001124,436.6339999999998,not_in_gurobi_pool,,1000101000101010000,11000101000000000,100010100010101000011000101000000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,960,2,0.000244140625,463.95371874997954,439.90779999999984,not_in_gurobi_pool,,1110000010011000001,10101000011100000,111000001001100000110101000011100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,861,2,0.000244140625,443.7075687499905,441.0358,not_in_gurobi_pool,,0110101000101010011,00000000000100101,011010100010101001100000000000100101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,819,2,0.000244140625,436.03159374999245,444.0468999999997,not_in_gurobi_pool,,1100000110100000101,00100000010000000,110000011010000010100100000010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,823,2,0.000244140625,436.14469375000454,444.1600000000001,not_in_gurobi_pool,,1000101110101010011,01000101000000101,100010111010101001101000101000000101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,846,2,0.000244140625,440.27259375001495,448.2878999999998,not_in_gurobi_pool,,0100100100110001100,00100000010000000,010010010011000110000100000010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,764,2,0.000244140625,419.801443749991,449.19090000000006,not_in_gurobi_pool,,1100111001011010000,10000101110100000,110011100101101000010000101110100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,850,2,0.000244140625,441.9145937499932,449.9298999999998,not_in_gurobi_pool,,1100101101011110000,10000101110000000,110010110101111000010000101110000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,852,2,0.000244140625,442.40959374999056,450.42489999999987,not_in_gurobi_pool,,1100010111010010000,10000001011100000,110001011101001000010000001011100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,906,2,0.000244140625,453.7326687500006,451.06089999999983,not_in_gurobi_pool,,1010100110110010101,00100000010000000,101010011011001010100100000010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,969,2,0.000244140625,466.138243749999,452.77940000000007,not_in_gurobi_pool,,1101101010011010101,00000101100000000,110110101001101010100000101100000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,929,2,0.000244140625,457.25666874999956,454.58489999999983,not_in_gurobi_pool,,1010000101110010101,00100000010000000,101000010111001010100100000010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,1057,2,0.000244140625,481.7134187499955,457.6674999999997,not_in_gurobi_pool,,0001010101110010101,00000000000001000,000101010111001010100000000000001000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,954,2,0.000244140625,462.20466875000193,459.53290000000004,not_in_gurobi_pool,,1100111101110010101,00000001000101000,110011110111001010100000001000101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,996,2,0.000244140625,471.41739375000634,479.43269999999984,not_in_gurobi_pool,,1101101000100100000,10000001000000000,110110100010010000010000001000000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,997,2,0.000244140625,471.4173937500036,479.43269999999984,not_in_gurobi_pool,,1101101000101100000,10000001000000000,110110100010110000010000001000000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,999,2,0.000244140625,471.518393750001,479.53369999999984,not_in_gurobi_pool,,1101101000101010000,10000001000000000,110110100010101000010000001000000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,1144,2,0.000244140625,496.1345437499997,482.77569999999986,not_in_gurobi_pool,,1101101100010001001,10010101100000000,110110110001000100110010101100000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,994,2,0.000244140625,470.97081874999776,489.67319999999995,not_in_gurobi_pool,,1100111110001001101,00000101110100000,110011111000100110100000101110100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,1119,2,0.000244140625,492.560568750004,489.8887999999996,not_in_gurobi_pool,,0001000110100000101,00100000000000000,000100011010000010100100000000000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,1066,2,0.000244140625,482.74789374999386,490.76319999999987,not_in_gurobi_pool,,1100000101110001000,10100000010000000,110000010111000100010100000010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73004,1008,2,0.000244140625,472.6294187500039,491.3317999999998,not_in_gurobi_pool,,0001010101001001101,00000101010000000,000101010100100110100000101010000000,128,8192,25,152,true,single,36,1.0e-10,64
