algorithm,seed,result,reads,probability,surrogate_qubo_energy,exact_repaired_qubo_energy,match,matched_ip_obj,flow_bits,repaired_aux_bits,repaired_full_bits,optimizer_reads,final_reads,maximum_iterations,initial_parameter_count,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
VQE_reduced_surrogate,73001,122,3,0.0003662109375,224.7286937500046,232.74399999999986,not_in_gurobi_pool,,0001110001010000000,10001101010000000,000111000101000000010001101010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,432,3,0.0003662109375,318.0628687500123,315.3910999999999,not_in_gurobi_pool,,0000110100011000100,01010101011000000,000011010001100010001010101011000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,692,3,0.0003662109375,379.2148187500047,397.91719999999975,not_in_gurobi_pool,,1001110001001101010,00000101010000010,100111000100110101000000101010000010,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,720,3,0.0003662109375,387.516318750015,406.2186999999997,not_in_gurobi_pool,,0000100001010001010,01100101011000110,000010000101000101001100101011000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,909,3,0.0003662109375,431.1261187500115,449.82849999999996,not_in_gurobi_pool,,0001010001011101010,00000101010000010,000101000101110101000000101010000010,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1324,3,0.0003662109375,511.0716937499983,519.0869999999996,not_in_gurobi_pool,,1101010100100001010,00000000000101110,110101010010000101000000000000101110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1777,3,0.0003662109375,577.5194687500027,574.8476999999998,not_in_gurobi_pool,,1110110110111101010,00000000010111010,111011011011110101000000000010111010,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,2006,3,0.0003662109375,613.9356937499861,579.2027000000003,not_in_gurobi_pool,,1110000111010000011,00101000011100111,111000011101000001100101000011100111,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1901,3,0.0003662109375,596.5682937499921,604.5835999999996,not_in_gurobi_pool,,1101010000100001010,00000000000101110,110101000010000101000000000000101110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1900,3,0.0003662109375,596.5442187499857,615.2465999999998,not_in_gurobi_pool,,1101010001010100000,10000001010100000,110101000101010000010000001010100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1924,3,0.0003662109375,600.9892187499954,619.6915999999998,not_in_gurobi_pool,,0011010001011010010,00000100010100101,001101000101101001000000100010100101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,2350,3,0.0003662109375,670.2208437500012,656.8619999999996,not_in_gurobi_pool,,0001010100101010110,00000000000001101,000101010010101011000000000000001101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,2672,3,0.0003662109375,718.9194437500007,705.5606,not_in_gurobi_pool,,1110000010010010110,00100000011100101,111000001001001011000100000011100101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,2831,3,0.0003662109375,743.9001937499984,751.9154999999998,not_in_gurobi_pool,,1101010001011010110,00000001010100101,110101000101101011000000001010100101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,3165,3,0.0003662109375,794.7601687500057,792.0883999999996,not_in_gurobi_pool,,0000110101000110110,01000101011000001,000011010100011011001000101011000001,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,3247,3,0.0003662109375,805.9981187499984,824.7004999999997,not_in_gurobi_pool,,1110000000100100110,00100000010100011,111000000010010011000100000010100011,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,3418,3,0.0003662109375,833.3528687500059,830.6810999999997,not_in_gurobi_pool,,1101010010110001010,00000000000101110,110101001011000101000000000000101110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,3426,3,0.0003662109375,834.2938687500064,831.6220999999995,not_in_gurobi_pool,,1101010111001101010,00000001010100010,110101011100110101000000001010100010,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,3383,3,0.0003662109375,828.9102187500005,847.6125999999999,not_in_gurobi_pool,,1010011111011000110,00000111010100111,101001111101100011000000111010100111,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,3646,3,0.0003662109375,870.3041687499995,867.6323999999997,not_in_gurobi_pool,,1101010100101010110,00000000000101101,110101010010101011000000000000101101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,3606,3,0.0003662109375,864.9920937499983,873.0074,not_in_gurobi_pool,,1101010101010101000,10000001010100000,110101010101010100010000001010100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,3688,3,0.0003662109375,875.1560937500003,883.1714,not_in_gurobi_pool,,0011010001011010110,00000100010100101,001101000101101011000000100010100101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,3875,3,0.0003662109375,906.389393750007,914.4046999999998,not_in_gurobi_pool,,1101010010011111011,00000001010100000,110101001001111101100000001010100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,4238,3,0.0003662109375,965.549768750001,962.8779999999997,not_in_gurobi_pool,,0011010111001101010,00000100010100010,001101011100110101000000100010100010,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,4204,3,0.0003662109375,960.6276937500095,968.6429999999996,not_in_gurobi_pool,,1101010111111001010,00000000000101110,110101011111100101000000000000101110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,4448,3,0.0003662109375,997.8409687500002,995.1691999999998,not_in_gurobi_pool,,0111110100010001010,00010000010110110,011111010001000101000010000010110110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,4304,3,0.0003662109375,978.0070187499985,996.7094,not_in_gurobi_pool,,0001010010000111011,00000101010000000,000101001000011101100000101010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,4493,3,0.0003662109375,1008.9456687500056,1006.2738999999999,not_in_gurobi_pool,,0000110001010111010,01000101011000000,000011000101011101001000101011000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,4518,3,0.0003662109375,1013.4041187499961,1032.1064999999996,not_in_gurobi_pool,,1111010100101001010,00000000000111110,111101010010100101000000000000111110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,4663,3,0.0003662109375,1039.2163687499988,1036.5446,not_in_gurobi_pool,,1101010100000011110,00010001010100100,110101010000001111000010001010100100,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,5022,3,0.0003662109375,1100.2986687500088,1097.6268999999995,not_in_gurobi_pool,,1101010111111101010,00000000000101010,110101011111110101000000000000101010,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,5466,3,0.0003662109375,1193.1888937499978,1158.4559000000002,not_in_gurobi_pool,,1110010100000111010,00010000011110000,111001010000011101000010000011110000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,5364,3,0.0003662109375,1169.9402687500033,1167.2684999999994,not_in_gurobi_pool,,0011010100000110110,00010100010100001,001101010000011011000010100010100001,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,5406,3,0.0003662109375,1181.7418687500033,1179.0700999999997,not_in_gurobi_pool,,0000110011100001010,01000000010001110,000011001110000101001000000010001110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,5634,3,0.0003662109375,1226.031568750017,1223.3597999999995,not_in_gurobi_pool,,1101010111010111011,00000001010100000,110101011101011101100000001010100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,5842,3,0.0003662109375,1275.5038437500052,1262.145,not_in_gurobi_pool,,0111110111001101010,00000000010110010,011111011100110101000000000010110010,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,6194,3,0.0003662109375,1373.6871937499968,1381.7024999999996,not_in_gurobi_pool,,1100010010100111010,00000000010101000,110001001010011101000000000010101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,6242,3,0.0003662109375,1384.4141687500119,1381.7423999999996,not_in_gurobi_pool,,1110010010101111011,00000000010111000,111001001010111101100000000010111000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,7206,3,0.0003662109375,1774.3417937500124,1782.3570999999993,not_in_gurobi_pool,,1110010111110111010,00000000010111000,111001011111011101000000000010111000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,3,2,0.000244140625,74.71364375000508,104.10309999999981,not_in_gurobi_pool,,1001110101011001010,00000101010000110,100111010101100101000000101010000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,16,2,0.000244140625,135.5505937500011,143.56590000000006,not_in_gurobi_pool,,0000110101000001011,01000101011000110,000011010100000101101000101011000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,29,2,0.000244140625,150.42166875001612,147.74989999999966,not_in_gurobi_pool,,0000110100110000100,01000000010001000,000011010011000010001000000010001000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,84,2,0.000244140625,211.35909374997914,219.3743999999999,not_in_gurobi_pool,,0100010100000001011,00010001011100110,010001010000000101100010001011100110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,126,2,0.000244140625,225.369268750012,222.69749999999985,not_in_gurobi_pool,,0000110100100001010,01000000010001110,000011010010000101001000000010001110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,140,2,0.000244140625,231.654768750014,228.9829999999998,not_in_gurobi_pool,,0001110100110001010,00000000000001110,000111010011000101000000000000001110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,113,2,0.000244140625,221.04719375000286,229.06250000000003,not_in_gurobi_pool,,0000110101000001010,01000101011000110,000011010100000101001000101011000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,89,2,0.000244140625,213.24351875000525,231.9458999999998,not_in_gurobi_pool,,1101110101011010010,00000001010100101,110111010101101001000000001010100101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,72,2,0.000244140625,205.9585437500109,235.34800000000004,not_in_gurobi_pool,,0001110001011001010,00000101010000110,000111000101100101000000101010000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,225,2,0.000244140625,262.900568749998,260.2287999999999,not_in_gurobi_pool,,0000110000000100001,11010101011000000,000011000000010000111010101011000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,295,2,0.000244140625,285.3432187500016,261.29729999999984,not_in_gurobi_pool,,1001110000101000011,00001000000001111,100111000010100001100001000000001111,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,203,2,0.000244140625,256.8984937500127,264.91379999999975,not_in_gurobi_pool,,0000100000101100011,01100000010000011,000010000010110001101100000010000011,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,204,2,0.000244140625,256.99949374999915,265.0147999999998,not_in_gurobi_pool,,0000000000101010010,01100000010000101,000000000010101001001100000010000101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,171,2,0.000244140625,246.58441874998562,265.2867999999999,not_in_gurobi_pool,,1000000010000001011,01100101011000110,100000001000000101101100101011000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,173,2,0.000244140625,246.6769187500072,265.37929999999994,not_in_gurobi_pool,,1001110100010001010,00010101010000110,100111010001000101000010101010000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,153,2,0.000244140625,236.0852437500016,265.47469999999987,not_in_gurobi_pool,,0100110100100001010,00000000010101110,010011010010000101000000000010101110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,179,2,0.000244140625,250.13731874998393,268.8396999999999,not_in_gurobi_pool,,1100010101000001010,00000001011100110,110001010100000101000000001011100110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,231,2,0.000244140625,263.5934937500231,271.60879999999986,not_in_gurobi_pool,,0000100000111001010,01100000010000110,000010000011100101001100000010000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,299,2,0.000244140625,285.82914375000746,272.4702999999997,not_in_gurobi_pool,,0001110100111101010,00000000000001010,000111010011110101000000000000001010,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,259,2,0.000244140625,272.213393750003,280.2286999999999,not_in_gurobi_pool,,1100110001011010101,00000001011100000,110011000101101010100000001011100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,279,2,0.000244140625,280.5663937499992,288.58169999999996,not_in_gurobi_pool,,0100110111010000100,00000001011100000,010011011101000010000000001011100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,458,2,0.000244140625,325.9568187499942,301.91089999999997,not_in_gurobi_pool,,1110110100001001010,00010000011110110,111011010000100101000010000011110110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,332,2,0.000244140625,293.97819375000086,301.99350000000004,not_in_gurobi_pool,,1101110100000001010,00010001010100110,110111010000000101000010001010100110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,334,2,0.000244140625,293.9891937499949,302.0044999999999,not_in_gurobi_pool,,1011110100001001010,00010100010100110,101111010000100101000010100010100110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,362,2,0.000244140625,300.05969374998904,308.0749999999999,not_in_gurobi_pool,,1010000010000001010,00100100011000110,101000001000000101000100100011000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,398,2,0.000244140625,310.86586875001126,308.1940999999998,not_in_gurobi_pool,,0000110000100001010,01000000010001110,000011000010000101001000000010001110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,399,2,0.000244140625,310.98836875000734,308.31659999999977,not_in_gurobi_pool,,0001010100100001010,00000000000001110,000101010010000101000000000000001110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,323,2,0.000244140625,291.47961875000465,310.182,not_in_gurobi_pool,,1100111100100001010,00000001000101110,110011110010000101000000001000101110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,372,2,0.000244140625,303.01979375000315,311.0350999999999,not_in_gurobi_pool,,0000110010001001010,01000101011000110,000011001000100101001000101011000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,425,2,0.000244140625,317.76786875001767,315.09609999999986,not_in_gurobi_pool,,0000000100111101010,01100000010000010,000000010011110101001100000010000010,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,357,2,0.000244140625,299.1711187500023,317.8734999999998,not_in_gurobi_pool,,1101110001011001010,00000001010100110,110111000101100101000000001010100110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,527,2,0.000244140625,342.9270937500205,350.9423999999998,not_in_gurobi_pool,,0000100000101001010,01100000010000110,000010000010100101001100000010000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,477,2,0.000244140625,332.26891875000365,350.9712999999998,not_in_gurobi_pool,,0100100000100001010,00100000010000110,010010000010000101000100000010000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,481,2,0.000244140625,332.2799187500034,350.9822999999998,not_in_gurobi_pool,,0010000100100001010,00100000010000110,001000010010000101000100000010000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,630,2,0.000244140625,365.0402437500136,351.6813999999998,not_in_gurobi_pool,,0000110100101101010,01000000010001010,000011010010110101001000000010001010,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,540,2,0.000244140625,345.796993749982,353.8122999999999,not_in_gurobi_pool,,0100000010000001010,00100001011000110,010000001000000101000100001011000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,546,2,0.000244140625,346.2414937500055,354.2567999999999,not_in_gurobi_pool,,1101110100110001010,00000000000101110,110111010011000101000000000000101110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,501,2,0.000244140625,337.2279187500026,355.9303,not_in_gurobi_pool,,0100111100100001010,00000001000101110,010011110010000101000000001000101110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,654,2,0.000244140625,371.3257437500106,357.9668999999998,not_in_gurobi_pool,,0001010100111101010,00000000000001010,000101010011110101000000000000001010,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,579,2,0.000244140625,353.4760937500296,361.4913999999997,not_in_gurobi_pool,,0000100000111000100,01100000010000000,000010000011100010001100000010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,604,2,0.000244140625,358.3794937500006,366.3947999999997,not_in_gurobi_pool,,1011110111011010010,00000100010100101,101111011101101001000000100010100101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,729,2,0.000244140625,389.4802437500007,376.12140000000016,not_in_gurobi_pool,,0000110111010100111,01000101011000011,000011011101010011101000101011000011,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,699,2,0.000244140625,380.7127187500005,399.4150999999998,not_in_gurobi_pool,,1101010010011010011,00000001010100101,110101001001101001100000001010100101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,781,2,0.000244140625,403.38696875002006,400.71519999999975,not_in_gurobi_pool,,0001100000111101010,00100000000000010,000110000011110101000100000000000010,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,708,2,0.000244140625,383.2617187500002,401.9640999999998,not_in_gurobi_pool,,1101111100111001010,00000001000101110,110111110011100101000000001000101110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,883,2,0.000244140625,426.2181187500107,402.1721999999999,not_in_gurobi_pool,,1001111010010000000,10001111100000000,100111101001000000010001111100000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,854,2,0.000244140625,418.4600437500146,405.1011999999996,not_in_gurobi_pool,,0001010100110100100,00000000000001000,000101010011010010000000000000001000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,805,2,0.000244140625,408.7184687500096,406.0467,not_in_gurobi_pool,,0000100110111001010,01100000010000110,000010011011100101001100000010000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,787,2,0.000244140625,404.7912937500039,412.8065999999999,not_in_gurobi_pool,,0100110101011010110,00000001011100101,010011010101101011000000001011100101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,985,2,0.000244140625,446.7538437500066,433.3949999999999,not_in_gurobi_pool,,0000110100000110010,01010101011000001,000011010000011001001010101011000001,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1018,2,0.000244140625,453.03374374998566,439.6749,not_in_gurobi_pool,,0100000100000010111,00110001011000101,010000010000001011100110001011000101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,869,2,0.000244140625,421.67851875000474,440.38089999999977,not_in_gurobi_pool,,1010010000111101010,00000000010101010,101001000011110101000000000010101010,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,962,2,0.000244140625,443.8807687500125,441.20899999999983,not_in_gurobi_pool,,1000101000010001010,01010111110000110,100010100001000101001010111110000110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1029,2,0.000244140625,455.99084375000916,442.63199999999983,not_in_gurobi_pool,,0000110110100001010,01000000010001110,000011011010000101001000000010001110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1035,2,0.000244140625,456.82234375001303,443.46349999999984,not_in_gurobi_pool,,0001010000111101010,00000000000001010,000101000011110101000000000000001010,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,927,2,0.000244140625,436.1240937499997,444.1393999999997,not_in_gurobi_pool,,1101010100110000100,00000000000101000,110101010011000010000000000000101000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1043,2,0.000244140625,458.06164374999526,444.7027999999999,not_in_gurobi_pool,,1110110001010001001,10000000011110000,111011000101000100110000000011110000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,905,2,0.000244140625,430.4270187500035,449.1293999999999,not_in_gurobi_pool,,0011010101011001011,00000100010100110,001101010101100101100000100010100110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1073,2,0.000244140625,464.9713937499939,472.98670000000004,not_in_gurobi_pool,,1101010100001001010,00010001010100110,110101010000100101000010001010100110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1267,2,0.000244140625,501.3360187499952,477.2900999999998,not_in_gurobi_pool,,1110110100001000100,00010000011110000,111011010000100010000010000011110000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1069,2,0.000244140625,464.08381875000214,482.7861999999998,not_in_gurobi_pool,,1010010100101010111,00000000010101101,101001010010101011100000000010101101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1131,2,0.000244140625,475.5203937499957,483.5356999999999,not_in_gurobi_pool,,1101010100010000100,00010001010100000,110101010001000010000010001010100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1083,2,0.000244140625,466.64031874999955,485.34270000000004,not_in_gurobi_pool,,1101010010010001011,00000001010100110,110101001001000101100000001010100110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1202,2,0.000244140625,488.9454687499767,486.27369999999974,not_in_gurobi_pool,,1011010001010000000,10001100010100000,101101000101000000010001100010100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1151,2,0.000244140625,479.1668937500019,487.18219999999974,not_in_gurobi_pool,,0100110010000100100,00000001011100000,010011001000010010000000001011100000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1211,2,0.000244140625,490.0498687500003,487.3781,not_in_gurobi_pool,,1110001100110001010,00000000000100110,111000110011000101000000000000100110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1097,2,0.000244140625,469.7333187499935,488.4356999999999,not_in_gurobi_pool,,1101010001011010010,00000001010100101,110101000101101001000000001010100101,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1058,2,0.000244140625,460.67134375000387,490.06079999999974,not_in_gurobi_pool,,0001110001001000100,00000101010000000,000111000100100010000000101010000000,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1235,2,0.000244140625,494.89046875001395,492.2186999999998,not_in_gurobi_pool,,1101010101111001011,00000000000101110,110101010111100101100000000000101110,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1239,2,0.000244140625,495.7510687500139,493.0792999999999,not_in_gurobi_pool,,0000000000111101111,01100000010000010,000000000011110111101100000010000010,128,8192,25,152,true,single,36,1.0e-10,64
VQE_reduced_surrogate,73001,1377,2,0.000244140625,517.8422187500048,493.79629999999975,not_in_gurobi_pool,,0000100001111000011,01101000010000111,000010000111100001101101000010000111,128,8192,25,152,true,single,36,1.0e-10,64
