algorithm,trial,seed,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,number_of_reads,maximum_iterations,number_of_layers,initial_parameters,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
QAOA,1,32001,53,1,0.0078125,917.6031999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010111001001010010,001011100100101001001111100110101001,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,54,1,0.0078125,921.1807999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001000011010001001,100100001101000100110010001001000110,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,55,1,0.0078125,925.4222999999995,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000000110111101101,000000011011110110100100100101001000,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,56,1,0.0078125,964.2520999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001101110101010111,100110111010101011100110100000001100,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,57,1,0.0078125,977.8564999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100101111010101111,110010111101010111110000101111001010,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,58,1,0.0078125,1003.7427999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100100101110001001,110010010111000100101001100001010101,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,59,1,0.0078125,1005.9277999999999,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010101110111101000,101010111011110100011010100110011001,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,60,1,0.0078125,1010.1002999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101101101000100111,010110110100010011110110100100011011,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,61,1,0.0078125,1012.1153999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001010101010110111,000101010101011011111000100001110001,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,62,1,0.0078125,1014.5573999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001101111111010000,100110111111101000010100001101000000,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,63,1,0.0078125,1017.9883999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001101111111001000,000110111111100100011001010100100000,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,64,1,0.0078125,1035.7285999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011100000010011011,101110000001001101101100101010101111,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,65,1,0.0078125,1041.3550999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010000110001010111,101000011000101011111111000011001100,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,66,1,0.0078125,1043.2620999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100100010101100101,110010001010110010100110000100000001,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,67,1,0.0078125,1050.1301999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000110111001001100,100011011100100110001101011001011000,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,68,1,0.0078125,1055.2909999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110111101110100011,011011110111010001100011101010011110,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,69,1,0.0078125,1078.6094999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000010100000110111,100001010000011011100000100110110110,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,70,1,0.0078125,1091.1639999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001101110101010101,100110111010101010111010111100001101,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,71,1,0.0078125,1138.5537999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000111110100001110,000011111010000111010000000100001000,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,72,1,0.0078125,1144.7806999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100101111111110010,110010111111111001000010001110010011,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,73,1,0.0078125,1173.2870999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000111110101110001,000011111010111000111010000110010000,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,74,1,0.0078125,1176.9820999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000101110110011001,100010111011001100111010101110000001,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,75,1,0.0078125,1177.2239999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010001111001011001,101000111100101100100100100010011000,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,76,1,0.0078125,1181.1130999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000101010011001111,100010101001100111111101000100001111,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,77,1,0.0078125,1216.7958999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001101110001110101,100110111000111010100100101001000110,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,78,1,0.0078125,1218.9591999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110001110110001000,111000111011000100011100000011011011,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,79,1,0.0078125,1219.2148999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001101011001001001,100110101100100100101001101001010001,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,80,1,0.0078125,1224.7632999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010001011010100001,101000101101010000110011111000101110,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
QAOA,1,32001,81,1,0.0078125,1233.6182999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010111111011001110,101011111101100111011110110000110010,128,20,1,4.39947126081;0.573956956638,true,single,36,1.0e-10,64
