algorithm,trial,seed,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,number_of_reads,maximum_iterations,number_of_layers,initial_parameters,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
QAOA,1,52001,11,1,0.0078125,699.6017999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000110101001110011,000011010100111001100100010000001010,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,12,1,0.0078125,704.0906999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010111100110001011,001011110011000101101000101101000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,13,1,0.0078125,709.9072999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001010111011100000,000101011101110000000000010011000101,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,14,1,0.0078125,762.7379999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100101111111001011,010010111111100101110100000000010110,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,15,1,0.0078125,775.7282999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100001100001001001,110000110000100100100100000011000010,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,16,1,0.0078125,780.7212999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100101100100110010,110010110010011001011000111110000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,17,1,0.0078125,799.2878999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001110111110001001,000111011111000100110000000000001000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,18,1,0.0078125,802.1452999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010111011011001011,001011101101100101100000111100000011,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,19,1,0.0078125,835.9860999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101110110011001101,010111011001100110110010000001111101,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,20,1,0.0078125,838.7240999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011110111011001001,001111011101100100100100011110000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,21,1,0.0078125,875.8709999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000101100101001111,000010110010100111100100000011000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,22,1,0.0078125,910.4551999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010111100011110001,101011110001111000111110100111000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,23,1,0.0078125,917.8222999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000101110101001011,000010111010100101110000000000110110,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,24,1,0.0078125,923.1302999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000010111010101011,100001011101010101100000111100000100,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,25,1,0.0078125,925.7432999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000110111110001011,100011011111000101101000000011100011,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,26,1,0.0078125,956.4085999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000110000101001111,000011000010100111110100100000100000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,27,1,0.0078125,958.4225999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000100110010001011,000010011001000101110000101110110000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,28,1,0.0078125,959.2050999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001100110110110011,100110011011011001101000000001101010,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,29,1,0.0078125,962.0164999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010110111001001010,001011011100100101000010110000001000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,30,1,0.0078125,971.8054999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010111111010001001,001011111101000100100000000000010001,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,31,1,0.0078125,1000.0056999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110111100011001011,011011110001100101100100000001000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,32,1,0.0078125,1000.1028999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000100100011100101,000010010001110010100000000000010000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,33,1,0.0078125,1001.5476999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110100110011110011,011010011001111001111011000001100000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,34,1,0.0078125,1003.4908999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000101101000001011,000010110100000101100000000100111110,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,35,1,0.0078125,1009.7062999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101100011011001001,010110001101100100100000000001100110,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,36,1,0.0078125,1021.5658999999998,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000101111010000111,000010111101000011110000110010001000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,37,1,0.0078125,1040.2220999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010111000101110011,001011100010111001100110100011110000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,38,1,0.0078125,1043.0220999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100111100010110011,010011110001011001100001000001000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,39,1,0.0078125,1045.0121999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000011100111110001,000001110011111000110100101011101000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,40,1,0.0078125,1046.4181999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000110101011110001,000011010101111000110110000000101100,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,41,1,0.0078125,1048.1009999999994,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110010111011000001,111001011101100000100100001000000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,42,1,0.0078125,1055.9911999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000111111011000001,000011111101100000100100001011010101,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,43,1,0.0078125,1076.2102999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110110100010001001,111011010001000100110100110000100101,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,44,1,0.0078125,1083.5684999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000111000011100000,000011100001110000010100010001110000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,45,1,0.0078125,1085.9767999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111101100110001011,111110110011000101111000010000001010,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,46,1,0.0078125,1088.1244999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000100100111110111,100010010011111011100100011111010000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,47,1,0.0078125,1089.6059999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001100100111001101,000110010011100110100100000011111011,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,48,1,0.0078125,1104.1883999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100011101111001101,010001110111100110100100000011000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,49,1,0.0078125,1109.8493999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100101111111100100,010010111111110010010001101100000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,50,1,0.0078125,1123.2915999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110110100011001011,011011010001100101100100011100000001,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,51,1,0.0078125,1131.7427999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000110110111110001,000011011011111000100110000000001110,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,52,1,0.0078125,1132.3842999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001100110101001101,000110011010100110100001000000001101,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,53,1,0.0078125,1133.1982999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001100110110110010,000110011011011001000100111011000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,54,1,0.0078125,1140.3891999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101010001010110111,010101000101011011100100000010010000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,55,1,0.0078125,1164.7605999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001100100010001001,000110010001000100110000000100111000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,56,1,0.0078125,1164.8293999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111110100011001001,011111010001100100100000000100111000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,57,1,0.0078125,1168.5839999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010100101101001001,101010010110100100100000111000000011,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,58,1,0.0078125,1176.3458999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110000111011000000,111000011101100000011000110000000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,59,1,0.0078125,1180.1739999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100011011001100011,010001101100110001100010011010000001,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,60,1,0.0078125,1238.2888999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001101111110010101,000110111111001010101000110000010010,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,61,1,0.0078125,1256.7821999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001101000001101101,000110100000110110100100000000000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,62,1,0.0078125,1257.5465999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100001000110101011,110000100011010101101001110111111110,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,63,1,0.0078125,1258.0650999999993,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101011100111100000,010101110011110000010110000001110000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,64,1,0.0078125,1262.9525999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100001100011011101,010000110001101110111100000000100000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,65,1,0.0078125,1265.0734999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110001100111010101,011000110011101010111100110010111010,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,66,1,0.0078125,1266.4751999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001010111010110001,000101011101011000100100000000001011,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,67,1,0.0078125,1299.6043999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011100100011010101,001110010001101010100000001100111000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,68,1,0.0078125,1304.4009999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000101100010010101,000010110001001010100100000000110001,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,69,1,0.0078125,1313.0469999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000100111110010011,000010011111001001110000000001110001,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,70,1,0.0078125,1381.8923999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110000110100000011,011000011010000001111000100000000010,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,71,1,0.0078125,1390.2169999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011110000111001111,001111000011100111110000011111110100,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,72,1,0.0078125,1398.5084999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010110111101001101,001011011110100110110000001001110000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,73,1,0.0078125,1401.3140999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001100111011111111,100110011101111111101100001100000010,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,74,1,0.0078125,1407.7229999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101111111010001111,010111111101000111110101000001100111,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,75,1,0.0078125,1409.7130999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001111111110001101,000111111111000110100001110000111110,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,76,1,0.0078125,1423.5173999999993,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001011100011110001,100101110001111000100010001100110110,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,77,1,0.0078125,1426.2781999999997,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111001000011001001,011100100001100100110000000000110000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,78,1,0.0078125,1432.9867999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010100111000101011,001010011100010101110000001100110001,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,79,1,0.0078125,1440.8203999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001110111111110001,000111011111111000100100111100000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,80,1,0.0078125,1468.7235999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011100000110001011,001110000011000101111100111111000001,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,81,1,0.0078125,1478.6820999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100101101100111011,010010110110011101110000110000110000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,82,1,0.0078125,1486.7650999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010111111100100111,101011111110010011100000000011110000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,83,1,0.0078125,1506.9613999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100000100010110001,010000010001011000100000000000011101,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,84,1,0.0078125,1507.7177999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111010100011010011,011101010001101001100100000011000010,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,85,1,0.0078125,1512.6767999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111111100011010011,011111110001101001100100000000001011,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,86,1,0.0078125,1551.8655999999992,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110010100111101011,111001010011110101100100111100000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,87,1,0.0078125,1561.1515999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110010101111110011,111001010111111001110001110111001000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,88,1,0.0078125,1563.3010999999992,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111100111000001100,111110011100000110000000000100101110,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,89,1,0.0078125,1564.4862999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001100111111000001,100110011111100000101001110001111110,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,90,1,0.0078125,1568.3461999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101100111010111011,010110011101011101110000011100000001,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,91,1,0.0078125,1611.8169999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010111001100100111,001011100110010011111110000010000000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,92,1,0.0078125,1636.0442999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010010100000110101,001001010000011010110001010000000111,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,93,1,0.0078125,1641.5298999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001111100011111000,000111110001111100000000000000100000,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,94,1,0.0078125,1653.1151999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110011111011110001,111001111101111000100100101111000101,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,95,1,0.0078125,1689.2259999999997,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111111100010100101,011111110001010010110000000011000001,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,96,1,0.0078125,1690.7189999999991,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111000111010001001,111100011101000100101000000100100001,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,97,1,0.0078125,1698.9859999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111101111011110001,011110111101111000100100000010100101,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,98,1,0.0078125,1712.9443999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011110100000111001,101111010000011100100010011101111100,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,99,1,0.0078125,1724.3462999999992,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111111100101110011,011111110010111001100100000011110111,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,100,1,0.0078125,1735.3262999999993,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111111100111100101,011111110011110010100110100000000111,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
QAOA,1,52001,101,1,0.0078125,1738.4252999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111100110111001111,011110011011100111110000001010110001,128,40,1,3.3998556911;5.3535782272,true,single,36,1.0e-10,64
