algorithm,trial,seed,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,number_of_reads,maximum_iterations,number_of_layers,initial_parameters,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
QAOA,1,15001,13,1,0.0078125,693.5547999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000111100101001001,100011110010100100111000000010010010,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,14,1,0.0078125,702.0015999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110110110011001010,011011011001100101010111001001111010,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,15,1,0.0078125,728.9444999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101100000000100011,110110000000010001101001011011100101,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,16,1,0.0078125,729.7210999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000100000000000000,000010000000000000011100011000100111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,17,1,0.0078125,738.6700999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000111100000000100,100011110000000010010001101101101100,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,18,1,0.0078125,740.5458999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110101110001001010,111010111000100101001000111001001111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,19,1,0.0078125,741.3970999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000011101001000001,100001110100100000101001100101011010,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,20,1,0.0078125,742.1759999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010011101000100000,101001110100010000010011111100010001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,21,1,0.0078125,775.7022999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010110010001000001,101011001000100000101001100100111111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,22,1,0.0078125,783.6202999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100111100011000000,010011110001100000010101000001010001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,23,1,0.0078125,784.8843999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000001101000100001,100000110100010000110011011111000110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,24,1,0.0078125,784.9943,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010101110001000011,001010111000100001111111001011010010,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,25,1,0.0078125,790.6212999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010001000011000100,001000100001100010010101011110100001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,26,1,0.0078125,818.1790999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011101100000010001,101110110000001000110010001110010010,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,27,1,0.0078125,820.3390999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011101100001000001,001110110000100000110100011101000110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,28,1,0.0078125,823.4095999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010011110001000001,101001111000100000101010101111011000,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,29,1,0.0078125,834.5786999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000001101100000010,000000110110000001011001111010010001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,30,1,0.0078125,861.3267999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110001000000000010,111000100000000001011110111001010110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,31,1,0.0078125,866.0034999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001111100100001011,100111110010000101111011111011001100,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,32,1,0.0078125,870.1358999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100110001101100011,110011000110110001100110000101011100,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,33,1,0.0078125,870.8428999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010101110101000011,101010111010100001101001011100110100,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,34,1,0.0078125,876.7007999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110001101000000101,111000110100000010110111100111101101,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,35,1,0.0078125,877.3003999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011111101011000011,101111110101100001111111011100101011,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,36,1,0.0078125,877.3888999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010111000011001101,001011100001100110100011101110111010,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,37,1,0.0078125,877.9649999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000111101000000111,100011110100000011101011100011101111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,38,1,0.0078125,906.8652999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000011100100010000,100001110010001000001011011100111001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,39,1,0.0078125,910.2380999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110001000010000011,111000100001000001111110110010100110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,40,1,0.0078125,911.0030999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110101000000001100,111010100000000110010101011111010100,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,41,1,0.0078125,913.9660999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110110110000000101,011011011000000010101101110011101011,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,42,1,0.0078125,946.2004999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010101000001100001,101010100000110000111001010010111101,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,43,1,0.0078125,946.7214999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100011100001001000,110001110000100100000011100101111111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,44,1,0.0078125,947.7569999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011011000000010010,101101100000001001000000111100101111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,45,1,0.0078125,957.2573999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110111000011001011,011011100001100101111010010111011011,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,46,1,0.0078125,964.0679999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011101001010001010,101110100101000101011010010010101110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,47,1,0.0078125,993.6753999999999,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001000000101000101,100100000010100010100010111110001011,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,48,1,0.0078125,995.2823999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001011000000000100,100101100000000010000110001101001010,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,49,1,0.0078125,997.9556999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110001001001000000,111000100100100000010010010000001001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,50,1,0.0078125,1003.9667999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010001100010001110,101000110001000111011000101001110110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,51,1,0.0078125,1004.3927999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010011110000000100,001001111000000010011111011101001000,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,52,1,0.0078125,1035.3736999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001101100001000011,000110110000100001111011010001110110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,53,1,0.0078125,1035.4025999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101001000001000011,010100100000100001111001001110100110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,54,1,0.0078125,1038.5366999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001011100011000010,100101110001100001001001010010101011,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,55,1,0.0078125,1038.7159999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110111000001100101,111011100000110010110100100001100001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,56,1,0.0078125,1039.2700999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100011000000000111,110001100000000011100100101000111100,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,57,1,0.0078125,1040.2991999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000100001101001001,100010000110100100111100011000000101,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,58,1,0.0078125,1040.4850999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010100000011000111,101010000001100011110110011101111101,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,59,1,0.0078125,1042.7151999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000101010001001011,000010101000100101110001110111111100,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,60,1,0.0078125,1076.3022999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110000110000000010,111000011000000001011011010100000111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,61,1,0.0078125,1080.5312999999999,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110101000101011011,111010100010101101101011011101110000,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,62,1,0.0078125,1082.0293999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010111000001000111,101011100000100011101101011011011010,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,63,1,0.0078125,1084.9894999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000111100000000111,000011110000000011110010110011111010,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,64,1,0.0078125,1086.5884999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000100010110010011,100010001011001001111000111110010101,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,65,1,0.0078125,1089.7663999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010111001001101010,001011100100110101010110011100100100,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,66,1,0.0078125,1092.9393999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100010101011000110,110001010101100011011100100000110100,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,67,1,0.0078125,1116.5372999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001011000000000000,100101100000000000001111110011101000,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,68,1,0.0078125,1117.2547999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000001000000010000,100000100000001000011000101000110111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,69,1,0.0078125,1117.9390999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111101100000000010,111110110000000001000100100000111110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,70,1,0.0078125,1125.9996999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010101010101000001,101010101010100000110011110110111011,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,71,1,0.0078125,1129.3636999999999,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010000110100000110,101000011010000011001000110001011110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,72,1,0.0078125,1129.5977999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000111110001000100,100011111000100010011110001101100111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,73,1,0.0078125,1131.6796999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010111000011100110,101011100001110011000100001101101010,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,74,1,0.0078125,1155.5438999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110000000001001001,111000000000100100101101111000100100,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,75,1,0.0078125,1163.6584999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011111100000000010,001111110000000001011000001110000101,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,76,1,0.0078125,1172.5249999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100101000000101110,010010100000010111000000000101110110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,77,1,0.0078125,1202.1026999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111001000000000000,111100100000000000010010101011000001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,78,1,0.0078125,1209.5632999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100011000101001001,010001100010100100111011111001101001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,79,1,0.0078125,1210.2411999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110011100000001100,111001110000000110011011001001110000,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,80,1,0.0078125,1213.1237999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011001001000000010,101100100100000001001100010001110010,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,81,1,0.0078125,1219.3167999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011101111001000011,101110111100100001111100101110110001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,82,1,0.0078125,1253.0225999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010011000001000111,101001100000100011110001100110111000,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,83,1,0.0078125,1270.5104999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110111001010110111,111011100101011011100010100001001101,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,84,1,0.0078125,1270.6810999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101011001011000101,010101100101100010101110011100110000,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,85,1,0.0078125,1299.6397999999995,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110001100001010110,011000110000101011010011100110100111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,86,1,0.0078125,1303.3169999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000010110101000110,000001011010100011011010010011010011,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,87,1,0.0078125,1310.9137999999994,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110001110111100100,111000111011110010001011001010011011,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,88,1,0.0078125,1334.5580999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110011000001000011,011001100000100001111011111010000011,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,89,1,0.0078125,1334.6516999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011011000000000010,001101100000000001000110011001111010,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,90,1,0.0078125,1344.5361999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010011101100001000,101001110110000100000011111100110110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,91,1,0.0078125,1346.3477999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001001101101000000,000100110110100000010000110101111111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,92,1,0.0078125,1383.5004999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010100100100010110,001010010010001011010001110111100011,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,93,1,0.0078125,1385.6898999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111101100001001111,011110110000100111101010001000010110,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,94,1,0.0078125,1420.3446999999994,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110011000101001001,111001100010100100111000101110100010,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,95,1,0.0078125,1422.1871999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0111111100001101011,011111110000110101100110100000010101,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,96,1,0.0078125,1424.2507999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100011100001110100,110001110000111010011010000101110100,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,97,1,0.0078125,1430.5332999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011001010100010011,001100101010001001111001111001000001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,98,1,0.0078125,1431.5623999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001001110000001110,100100111000000111011000001010011001,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,99,1,0.0078125,1433.8046999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110001011000010011,111000101100001001111101010011111000,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,100,1,0.0078125,1434.2067999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010011011001001011,101001101100100101101011000111001111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
QAOA,1,15001,101,1,0.0078125,1468.0475999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101100010001001100,110110001000100110011111001111001111,128,3,1,4.89933001834;2.2044018228,true,single,36,1.0e-10,64
