algorithm,trial,seed,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,number_of_reads,maximum_iterations,number_of_layers,initial_parameters,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
QAOA,1,17001,20,1,0.0078125,745.2350999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000010111001001010,100001011100100101000101101101000010,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,21,1,0.0078125,748.7109999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010010110011001111,101001011001100111110001110011011001,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,22,1,0.0078125,750.2865999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001011101010001010,100101110101000101000011111000100000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,23,1,0.0078125,753.1929999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100101001010001010,010010100101000101011010010111001111,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,24,1,0.0078125,779.3052999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010100000101011011,001010000010101101110010100001101011,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,25,1,0.0078125,781.8192999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100010001000001010,110001000100000101010010110011000000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,26,1,0.0078125,786.7493999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000001001001001010,100000100100100101011001110110001011,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,27,1,0.0078125,787.5523999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000110011000010011,100011001100001001110010010111000101,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,28,1,0.0078125,788.0232999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010000011001001011,101000001100100101100100000110100011,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,29,1,0.0078125,791.1157999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011110101011001010,001111010101100101011100110011001100,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,30,1,0.0078125,817.8651999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001000100100010011,100100010010001001101000001000111011,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,31,1,0.0078125,819.8330999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101100010001001000,110110001000100100010100100100010111,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,32,1,0.0078125,824.1076999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000000101000010011,100000010100001001110001001001011001,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,33,1,0.0078125,824.4591999999998,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001000000110001010,100100000011000101011001100101100000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,34,1,0.0078125,827.4885999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100110101101010010,110011010110101001000110100000101111,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,35,1,0.0078125,836.3875999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100100001010001101,110010000101000110100100101100010111,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,36,1,0.0078125,837.1761999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001110001110001011,000111000111000101101001101001100011,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,37,1,0.0078125,862.4588999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100010010001001000,110001001000100100000010111000011000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,38,1,0.0078125,872.1857999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110000101011001000,111000010101100100000000011110010010,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,39,1,0.0078125,872.2858999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010101001001001010,101010100100100101010010111100111101,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,40,1,0.0078125,876.8418999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010110001111001011,101011000111100101100001101100111110,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,42,1,0.0078125,876.9244999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001000101111001010,100100010111100101011100000000111010,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,41,1,0.0078125,876.9244999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001000101110001010,100100010111000101011001001010010010,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,43,1,0.0078125,879.3714999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001011101011011011,100101110101101101111010101111100110,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,44,1,0.0078125,910.9977999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001100001000011010,100110000100001101000000010100011100,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,45,1,0.0078125,917.0597999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001010001010101010,100101000101010101011100000010010001,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,46,1,0.0078125,919.2282999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000000111001001011,000000011100100101111000101111011000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,47,1,0.0078125,919.6190999999994,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110010001110001011,111001000111000101100101000010110110,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,48,1,0.0078125,923.9772999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000001001110100011,100000100111010001100011110110001111,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,49,1,0.0078125,945.1254999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010000000100001000,101000000010000100000001100011110111,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,50,1,0.0078125,952.8523999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110000001000001011,111000000100000101101111000100010011,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,51,1,0.0078125,952.9459999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011010001000001010,101101000100000101011010100001111011,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,52,1,0.0078125,962.4609999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011010001111001011,101101000111100101101000010001010111,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,53,1,0.0078125,997.0992999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011111000010001010,101111100001000101001000010010000100,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,54,1,0.0078125,1001.8861999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111110001011001010,111111000101100101000110101011011110,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,55,1,0.0078125,1002.0063999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001110101100001010,000111010110000101000011011110011000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,56,1,0.0078125,1008.0468999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000010001110001011,000001000111000101110000001101111001,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,57,1,0.0078125,1053.7586999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001100011010001011,000110001101000101110011011001001001,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,58,1,0.0078125,1054.8250999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010010001110001110,101001000111000111000010010000111110,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,59,1,0.0078125,1054.9076999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001000101111001111,100100010111100111101011100001011110,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,60,1,0.0078125,1086.8209999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001100001010011001,100110000101001100101001111000000000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,61,1,0.0078125,1091.4929999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001000001101001111,100100000110100111100100010000100001,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,62,1,0.0078125,1119.9221999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011000010000011000,101100001000001100010010000110010000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,63,1,0.0078125,1128.0912999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001010001101011010,100101000110101101011000101100001110,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,64,1,0.0078125,1130.2512999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001010101100001010,000101010110000101011111010111011110,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,65,1,0.0078125,1132.8276999999994,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100110001110011000,110011000111001100010010000001010100,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,66,1,0.0078125,1166.4218999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110000010100001010,111000001010000101000100100011000000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,67,1,0.0078125,1167.3254999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011000100111011010,101100010011101101000010010111100011,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,68,1,0.0078125,1170.7170999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000010001100011010,100001000110001101011010100010101000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,69,1,0.0078125,1173.6255999999994,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001101001101001001,100110100110100100110010000000001111,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,70,1,0.0078125,1173.7204999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011010011001011011,101101001100101101100001000110100101,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,71,1,0.0078125,1174.3055999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001010110110001001,000101011011000100101011010011101101,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,72,1,0.0078125,1176.2024999999999,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011000001110001010,101100000111000101001100010110100111,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,73,1,0.0078125,1176.3140999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000011001011001001,100001100101100100110101100000100010,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,74,1,0.0078125,1179.8005999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001000001011001110,100100000101100111001001001111011010,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,75,1,0.0078125,1181.5029999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100001001000001110,010000100100000111011100010001000000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,76,1,0.0078125,1182.7468999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110100001010001110,011010000101000111010100011001110001,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,77,1,0.0078125,1209.4357999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011100101001001010,101110010100100101001000001110111000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,78,1,0.0078125,1215.7877999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011010101100001011,001101010110000101100010011000110100,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,79,1,0.0078125,1221.3788999999997,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001000001110100010,000100000111010001010101011111100010,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,80,1,0.0078125,1224.7098999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001001101110011011,100100110111001101101110010101101111,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,81,1,0.0078125,1255.8330999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101010101101110010,110101010110111001001000100101011000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,82,1,0.0078125,1261.1950999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101000001111011000,110100000111101100000000000000010101,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,83,1,0.0078125,1266.0760999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011000001010101110,101100000101010111010000010010100011,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,84,1,0.0078125,1268.6780999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101000001110001110,110100000111000111000100010100011011,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,85,1,0.0078125,1300.4688999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100000001010011000,110000000101001100011101101101001101,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,86,1,0.0078125,1303.9634999999998,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001000001101000111,100100000110100011101001010111001101,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,87,1,0.0078125,1304.0723999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101001101100011010,110100110110001101010000011000110111,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,88,1,0.0078125,1305.2763999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101010001110011011,110101000111001101100101010000101110,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,89,1,0.0078125,1344.7026999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101000011000011010,110100001100001101010000100001000011,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,90,1,0.0078125,1347.4292999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000010101100010110,100001010110001011000101101111011000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,91,1,0.0078125,1347.9622999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000111010100001101,100011101010000110111100110000010100,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,92,1,0.0078125,1349.5790999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110001111001011010,111000111100101101010110110100101110,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,93,1,0.0078125,1350.7646999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101000111010101010,110100011101010101000010000001110111,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,94,1,0.0078125,1355.1670999999994,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110011001010100110,111001100101010011010010010100110110,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,95,1,0.0078125,1378.4440999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001010010000111011,100101001000011101111100010110111101,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,96,1,0.0078125,1385.7804999999994,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100000010101001101,110000001010100110101010010101100011,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,97,1,0.0078125,1388.6109999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011010001111001000,101101000111100100000010010101000001,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,98,1,0.0078125,1390.7310999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001100101100001110,100110010110000111001110100001110110,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,99,1,0.0078125,1394.3209999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011100001010101110,101110000101010111000100010110111101,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,100,1,0.0078125,1433.5192999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011000001101001110,101100000110100111000001000000000000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
QAOA,1,17001,101,1,0.0078125,1437.2367999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010000101101011111,001000010110101111110110100101000000,128,5,1,1.55944101132;4.03967585672,true,single,36,1.0e-10,64
