p,sigma,trial,seed,number_of_reads,maximum_iterations,initial_parameters,base_fixed_angle_parameters,qiskit_parameter_names,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],60,1,0.0078125,1035.5330999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001000010101000,110001001010000000110001000010101000,608.0500999999997,427.48299999999995,8,,1100010010100000001,110001001010000000101010100000011000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],61,1,0.0078125,1036.0425999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000001010100000,010101011000110000010000001010100000,651.3078999999997,384.7347000000001,7,,0101010110001100000,010101011000110000001000111101100000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],62,1,0.0078125,1046.5020999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000000010101000,101011010111100100010000000010101000,319.78099999999984,726.7210999999996,9,,1010110101111001000,101011010111100100000011001100011001,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],63,1,0.0078125,1053.8891999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11000101000000000,000000100111110000111000101000000000,540.9095999999997,512.9795999999999,6,,0000001001111100001,000000100111110000101011101000010110,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],64,1,0.0078125,1080.5968999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100100010000000,101110010100110100110100100010000000,738.6104999999998,341.9864,6,,1011100101001101001,101110010100110100100100101000110010,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],65,1,0.0078125,1082.0788999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010101100100000,110101110000000110000010101100100000,868.3373999999997,213.74149999999986,5,,1101011100000001100,110101110000000110001000001100010000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],66,1,0.0078125,1082.0898999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010111000100000,101101110000000110100010111000100000,782.8517999999997,299.23810000000003,7,,1011011100000001101,101101110000000110111000011100010000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],67,1,0.0078125,1084.3748999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000101100000000,110110110100001000110000101100000000,400.4020999999999,683.9727999999999,10,,1101101101000010001,110110110100001000101011000000010110,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],68,1,0.0078125,1119.3361999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00110001010000000,110110000000010010100110001010000000,435.36339999999973,683.9728,10,,1101100000000100101,110110000000010010111001001001110100,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],69,1,0.0078125,1124.8121999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010111000000011,101100110001010001100010111000000011,526.3359999999997,598.4762,10,,1011001100010100011,101100110001010001101001000010100000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],70,1,0.0078125,1127.6671999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001010100010,010101010100010101100000001010100010,742.9324999999997,384.73469999999975,7,,0101010101000101011,010101010100010101111010101000101000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],71,1,0.0078125,1129.5692999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100101010000000,100110000101101100010100101010000000,573.8413999999998,555.7278999999999,9,,1001100001011011000,100110000101101100001011001000000110,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],72,1,0.0078125,1131.9876999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000000010101000,110001010111000100110000000010101000,490.76319999999964,641.2245,11,,1100010101110001001,110001010111000100101101010100000011,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],73,1,0.0078125,1140.8291999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000000,010100010111000010000100000000000000,713.3461999999997,427.48299999999995,4,,0101000101110000100,010100010111000010001010100000000000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],74,1,0.0078125,1167.1930999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100000010000100,100010001010101101101100000010000100,739.7100999999997,427.48299999999983,8,,1000100010101011011,100010001010101101111101010101010000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],75,1,0.0078125,1173.0144999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00001111000100111,101101111001000001000001111000100111,702.7831999999996,470.23130000000015,11,,1011011110010000010,101101111001000001000111100101001000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],76,1,0.0078125,1218.5383999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,11000111110000000,000001111001000100011000111110000000,491.8172999999998,726.7210999999999,11,,0000011110010001000,000001111001000100001111000000100100,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],77,1,0.0078125,1219.8893999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01000111110000000,100010100100000110101000111110000000,535.9165999999999,683.9727999999997,10,,1000101001000001101,100010100100000110101011001001100101,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],78,1,0.0078125,1223.1342999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000010101100,101001011011101111100000000010101100,667.4063999999997,555.7279,9,,1010010110111011111,101001011011101111101010100100000010,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],79,1,0.0078125,1224.0757999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000000,101110000111010010100100000000000000,668.3478999999996,555.7279,7,,1011100001110100101,101110000111010010101011010010100000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],80,1,0.0078125,1247.4984999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010000011110000,111001010000110010100010000011110000,649.0222999999997,598.4762,8,,1110010100001100101,111001010000110010100000000100001100,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],81,1,0.0078125,1249.7950999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100100010000000,001100001000110000110100100010000000,694.0671999999997,555.7278999999999,9,,0011000010001100001,001100001000110000101010110100110000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],82,1,0.0078125,1259.3475999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000100000000000,101010100110011000110000100000000000,960.1094999999997,299.2380999999999,5,,1010101001100110001,101010100110011000101010111000000000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],83,1,0.0078125,1263.4805999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100100011000000,101000011100001010100100100011000000,622.2560999999997,641.2244999999997,11,,1010000111000010101,101000011100001010111010010101011010,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],84,1,0.0078125,1273.1245999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10001100000000000,001010111111000000010001100000000000,674.6483999999997,598.4762,8,,0010101111110000000,001010111111000000001011000011100100,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],85,1,0.0078125,1292.9963999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000000000101000,101111011010001000110000000000101000,609.0235999999996,683.9727999999999,8,,1011110110100010001,101111011010001000101010011000000010,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],86,1,0.0078125,1302.7513999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100001010000000,010110000101000100010100001010000000,618.7785999999998,683.9727999999999,10,,0101100001010001000,010110000101000100001011000000001011,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],87,1,0.0078125,1302.9563999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000000,001100000011001010000100000000000000,747.2284999999997,555.7278999999999,7,,0011000000110010100,001100000011001010001011001010001000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],88,1,0.0078125,1309.6733999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000101000,101111010111101010100000000000101000,497.45569999999964,812.2177,11,,1011110101111010101,101111010111101010110110110110110011,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],89,1,0.0078125,1333.1786999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00110001010000000,110100000000101010000110001010000000,691.9541999999997,641.2244999999998,9,,1101000000001010100,110100000000101010001001111000010001,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],90,1,0.0078125,1337.1471999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010000000,110000010010011010100100000010000000,824.1675999999997,512.9795999999998,10,,1100000100100110101,110000010010011010111011001001100001,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],91,1,0.0078125,1347.2976999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000100000000000,101100101011000100010000100000000000,877.0663999999997,470.2312999999999,5,,1011001010110001000,101100101011000100000010101100000001,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],92,1,0.0078125,1387.0944999999997,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010000110,101000010011100111000100000010000110,489.3801999999998,897.7142999999994,11,,1010000100111001110,101000010011100111011011111101000110,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],93,1,0.0078125,1388.0470999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100000000000000,000110001011100100010100000000000000,533.0810999999998,854.966,8,,0001100010111001000,000110001011100100010010001100111001,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],94,1,0.0078125,1389.3980999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000000,100100000110100110000100000000000000,876.4184999999998,512.9795999999997,6,,1001000001101001100,100100000110100110001101100001100001,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],95,1,0.0078125,1396.6249999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100100010000100,001110001101001101100100100010000100,926.3936999999996,470.2312999999999,7,,0011100011010011011,001110001101001101111110101011000010,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],96,1,0.0078125,1397.3709999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000100000101011,001111110111110001100000100000101011,585.1532999999996,812.2177,11,,0011111101111100011,001111110111110001101011011011100000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],97,1,0.0078125,1418.7762999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000000000101000,010111010010111000110000000000101000,777.5517999999996,641.2244999999999,7,,0101110100101110001,010111010010111000111010101100101101,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],98,1,0.0078125,1421.6612999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000000000101000,110101011010100100110000000000101000,780.4367999999997,641.2244999999996,9,,1101010110101001001,110101011010100100101111010001110000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],99,1,0.0078125,1429.5296999999991,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000000000111000,111001110110010000110000000000111000,959.2983999999994,470.2312999999999,7,,1110011101100100001,111001110110010000101100100100011010,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],100,1,0.0078125,1432.5407999999993,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000001011100000,010001010100001110000000001011100000,919.5611999999998,512.9796,12,,0100010101000011100,010001010100001110001110010110011011,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],101,1,0.0078125,1435.1463999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000001000,000101010110100110100000000000001000,708.4252999999997,726.7211,11,,0001010101101001101,000101010110100110111011101001000111,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],102,1,0.0078125,1440.5917999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101110000000,110010101100010110100000101110000000,1141.3536999999997,299.23810000000003,5,,1100101011000101101,110010101100010110111010100110000010,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],103,1,0.0078125,1474.4105999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000000,001110011010000110000100000000000000,961.4309999999996,512.9795999999999,6,,0011100110100001100,001110011010000110001001100000001001,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],104,1,0.0078125,1502.0797999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10010101000100000,111100100000010000010010101000100000,1031.8484999999996,470.2312999999999,7,,1111001000000100000,111100100000010000011100010000100100,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],105,1,0.0078125,1510.4128999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00010111000000000,101100100000001110100010111000000000,1040.1815999999997,470.2312999999997,7,,1011001000000011101,101100100000001110101000001110010000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],106,1,0.0078125,1513.0087999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100000010100000,011110011001000100110100000010100000,1085.5257999999994,427.48299999999995,6,,0111100110010001001,011110011001000100111111100000000000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],107,1,0.0078125,1514.2338999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000101,101110001011001001100100000000000101,573.7712999999998,940.4625999999995,12,,1011100010110010011,101110001011001001111011110111000000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],108,1,0.0078125,1516.4138999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100000000000000,110100000111001000110100000000000000,789.6927999999996,726.7211,9,,1101000001110010001,110100000111001000110010000111110011,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],109,1,0.0078125,1521.4968999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000000000001,001110000111111001000100000000000001,837.5240999999996,683.9728,8,,0011100001111110010,001110000111111001001011010011000000,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],110,1,0.0078125,1598.0934999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000101100000000,110110110100011000110000101100000000,743.1274999999998,854.9659999999997,10,,1101101101000110001,110110110100011000101011001000001111,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],111,1,0.0078125,1608.6074999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00101000000000111,101100001111000001100101000000000111,1138.3761999999995,470.23130000000015,5,,1011000011110000011,101100001111000001101011010000000110,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],112,1,0.0078125,1609.4960999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,01100000010000000,000000001011101110101100000010000000,840.0266999999997,769.4693999999997,10,,0000000010111011101,000000001011101110110011100100000101,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],113,1,0.0078125,1638.6496999999995,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010100000,111100001000001010100100000010100000,1082.9217999999996,555.7278999999994,7,,1111000010000010101,111100001000001010101111101000100100,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],114,1,0.0078125,1653.3657999999991,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000101010,101101011111010101100000000000101010,1183.1344999999997,470.23129999999946,7,,1011010111110101011,101101011111010101101101100000100001,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],115,1,0.0078125,1690.0121999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000001100,100101011110001101100000000000001100,1091.5359999999996,598.4762000000001,8,,1001010111100011011,100101011110001101111011010100100100,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],116,1,0.0078125,1690.2879999999996,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10000000010110000,111101011101001000110000000010110000,1134.5600999999995,555.7278999999996,9,,1111010111010010001,111101011101001000100011100000001001,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],117,1,0.0078125,1726.6313999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100000000000000,110100001011001000110100000000000000,786.1687999999996,940.4625999999997,10,,1101000010110010001,110100001011001000111011101111000010,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],118,1,0.0078125,1823.6199999999994,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000101110,101101001111000101100000000000101110,1225.1437999999994,598.4762000000001,10,,1011010011110001011,101101001111000101101101101000000001,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],119,1,0.0078125,1830.9349999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000101100100111,110111101101000011000000101100100111,975.9689999999996,854.9659999999999,12,,1101111011010000110,110111101101000011010111000001001100,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],120,1,0.0078125,1861.1801999999993,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,10100000010100000,111110001101010000110100000010100000,1091.7107999999994,769.4694,10,,1111100011010100001,111110001101010000101011000111000101,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],121,1,0.0078125,1861.9851999999992,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00100000010100000,011100001001000110000100000010100000,1306.2572999999995,555.7278999999996,9,,0111000010010001100,011100001001000110001010100001000101,true,single,36,1.0e-10,64
2,0.1,1,42101,128,10,0.59690935738;0.246201387349;-0.582859065827;-0.758404202138,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],122,1,0.0078125,1866.148299999999,4.547473508864641e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,00000000000101000,001101011011001110000000000000101000,1310.4203999999995,555.7278999999999,7,,0011010110110011100,001101011011001110011000110000000001,true,single,36,1.0e-10,64
