angle_source,p,number_of_reads,maximum_iterations,gamma_sign,guarantee_3regular_maxcut,initial_parameters,qiskit_parameter_names,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension,repaired_match,repaired_aux_bits,repaired_full_bits,repaired_qubo_energy,raw_to_repaired_qubo_gap,aux_hamming_to_repaired,repaired_matches_gurobi_pool,repaired_matches_global_optimum,repaired_ip_objective_if_pool
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],41,1,0.0078125,752.4878999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110110110110000100,011011011011000010000000000000011011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000010111000,011011011011000010000000000010111000,581.4946999999996,170.9932,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],42,1,0.0078125,752.6005999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001101101100100101,100110110110010010100100000000001000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101000000000,100110110110010010100000101000000000,581.6073999999999,170.9931999999999,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],43,1,0.0078125,787.0868999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001101110001101010,000110111000110101000100101000001001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000111100000010,000110111000110101000000111100000010,445.1004999999998,341.9864000000001,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],44,1,0.0078125,788.7727999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101110110111011011,110111011011101101101001000000010000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000101100,110111011011101101100000000000101100,446.7863999999996,341.9864,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],45,1,0.0078125,828.4274999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110001100100010100,111000110010001010000000001000010010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000100000,111000110010001010000000000000100000,657.4342999999997,170.9932,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],46,1,0.0078125,832.6490999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101101101000001010,010110110100000101000101010100001011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101100000110,010110110100000101000000101100000110,490.66269999999975,341.9864,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],47,1,0.0078125,835.3165999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010110101101000100,001011010110100010000000000100011000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000010101000,001011010110100010000000000010101000,664.3233999999997,170.9932,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],48,1,0.0078125,836.5476999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000110101100001101,000011010110000110101101100001011010,true,single,36,1.0e-10,64,not_in_gurobi_pool,01000000010001000,000011010110000110101000000010001000,537.3095999999997,299.2380999999999,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],49,1,0.0078125,838.4100999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101110110111101111,110111011011110111100000001000010110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000101010,110111011011110111100000000000101010,710.1651999999998,128.2448999999998,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],50,1,0.0078125,861.3777999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110110100001101010,011011010000110101000000010101010001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010000011110010,011011010000110101000010000011110010,562.1396999999995,299.23810000000014,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],51,1,0.0078125,867.5797999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110110110100000001,011011011010000000110000000011010001,true,single,36,1.0e-10,64,not_in_gurobi_pool,10001000010111000,011011011010000000110001000010111000,653.8382999999997,213.74149999999997,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],52,1,0.0078125,872.5044999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001101110101110011,100110111010111001100000100101100100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000100100000001,100110111010111001100000100100000001,530.5180999999997,341.9864,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],53,1,0.0078125,873.2079999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000110101101010011,000011010110101001100111000000010010,true,single,36,1.0e-10,64,not_in_gurobi_pool,01000000001001101,000011010110101001101000000001001101,360.2283999999997,512.9795999999999,10,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],54,1,0.0078125,874.5293999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101110101101101011,010111010110110101100000000000010100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000101010,010111010110110101100000000000101010,746.2844999999995,128.24490000000014,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],55,1,0.0078125,874.5477999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110110101101011011,011011010110101101110000000010011100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000010111100,011011010110101101100000000010111100,789.0511999999997,85.49659999999994,2,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],56,1,0.0078125,876.5893999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101101101101011011,110110110110101101100101101000100100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000001000000100,110110110110101101100000001000000100,620.0995999999997,256.48980000000006,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],57,1,0.0078125,876.7373999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101110110111110011,010111011011111001100001010000010001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000101001,010111011011111001100000000000101001,577.4992999999997,299.2380999999999,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],58,1,0.0078125,884.3393999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101110101111000101,010111010111100010100110100001101000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000101000,010111010111100010100000000000101000,542.3529999999996,341.9864,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],59,1,0.0078125,908.6251999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010101100001110010,001010110000111001000100001010101010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010111010000001,001010110000111001000010111010000001,395.6455999999997,512.9795999999998,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],60,1,0.0078125,909.1387999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001001100001101010,000100110000110101000101100110000011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010111100000010,000100110000110101000010111100000010,524.4040999999996,384.7347000000001,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],61,1,0.0078125,913.8546999999995,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101110110101011010,010111011010101101000000000000101001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000101100,010111011010101101000000000000101100,828.3580999999996,85.49659999999994,2,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],62,1,0.0078125,914.9007999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001101110001110011,000110111000111001111000101010011010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000111100000001,000110111000111001100000111100000001,359.1728999999997,555.7279000000002,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],63,1,0.0078125,918.6537999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001011100111101011,000101110011110101101010100010011001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101000001010,000101110011110101100000101000001010,533.9190999999996,384.7347,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],64,1,0.0078125,921.4146999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011110110110010100,101111011011001010011000100000000001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000101000,101111011011001010000000000000101000,579.4282999999996,341.9864,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],65,1,0.0078125,924.8140999999995,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110110110111000110,011011011011100011000000000001101111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000001111111,011011011011100011000000000001111111,882.0657999999994,42.748300000000086,1,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],66,1,0.0078125,928.5226999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101101110111000101,010110111011100010100010011010010010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000001000000000,010110111011100010100000001000000000,543.7879999999997,384.7347,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],67,1,0.0078125,931.8367999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001101110111101110,000110111011110111000000011000001011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000011000000010,000110111011110111000000011000000010,846.3401999999996,85.49659999999994,2,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],68,1,0.0078125,957.5723999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110100110110000011,111010011011000001100000100000011000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00101000010100111,111010011011000001100101000010100111,530.0893999999996,427.48299999999995,10,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],69,1,0.0078125,962.6649999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101110110111101011,010111011011110101100001100001001011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000101010,010111011011110101100000000000101010,577.9302999999998,384.73469999999975,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],70,1,0.0078125,966.2694999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100101110111011000,010010111011101100011101100010010000,true,single,36,1.0e-10,64,not_in_gurobi_pool,10000000100000000,010010111011101100010000000100000000,581.5347999999997,384.7347000000002,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],71,1,0.0078125,967.1629999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011110110111010101,001111011011101010100000001010000101,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000101000,001111011011101010100000000000101000,625.1765999999996,341.9864,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],72,1,0.0078125,971.2489999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101101101111011010,010110110111101101000000100001010000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000001000000100,010110110111101101000000001000000100,672.0108999999997,299.2380999999999,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],73,1,0.0078125,973.7760999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001101101111101101,100110110111110110100100010000000100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101000000000,100110110111110110100000101000000000,760.0345999999997,213.74149999999997,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],74,1,0.0078125,991.1506999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110001100001110010,111000110000111001011000100110000111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010101001100001,111000110000111001000010101001100001,649.1642999999996,341.9864000000001,10,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],75,1,0.0078125,1003.4142999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011110110110000010,001111011011000001010011011010101111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001000000101111,001111011011000001000001000000101111,618.6795999999997,384.73469999999975,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],76,1,0.0078125,1004.3626999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110010111001010011,011001011100101001100000001010010010,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000011110101,011001011100101001100000000011110101,747.8728999999996,256.48980000000006,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],77,1,0.0078125,1040.6151999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000010110101011001,000001011010101100110001001000000000,true,single,36,1.0e-10,64,not_in_gurobi_pool,11000000010001000,000001011010101100111000000010001000,741.3770999999997,299.23810000000003,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],78,1,0.0078125,1042.2914999999998,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1111101100100010100,111110110010001010000000101000010001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000010000,111110110010001010000000000000010000,914.0465999999996,128.24490000000026,3,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],79,1,0.0078125,1045.6455999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0101110110101000101,010111011010100010100000011000011011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000101000,010111011010100010100000000000101000,789.1557999999995,256.48980000000006,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],80,1,0.0078125,1046.9269999999995,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110110101101010101,111011010110101010100000001000010000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000010111000,111011010110101010100000000010111000,790.4371999999996,256.48979999999983,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],81,1,0.0078125,1048.8549999999998,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110101110100000110,111010111010000011000010011000100001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000100111,111010111010000011000000000000100111,749.6168999999998,299.23810000000003,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],82,1,0.0078125,1049.0869999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110110101100000101,011011010110000010110000101001110100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000010111000,011011010110000010100000000010111000,664.3522999999997,384.73469999999986,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],83,1,0.0078125,1054.8859999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0110101101100010101,011010110110001010110001000100001000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000000100000,011010110110001010100000000000100000,755.6478999999996,299.2380999999999,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],84,1,0.0078125,1059.3736999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001111101111011101,100111110111101110100010001000000000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000101000001000,100111110111101110100000101000001000,845.6321999999996,213.7415000000001,3,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],85,1,0.0078125,1081.7652999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110010110100011011,111001011010001101100100000010011001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000000010111100,111001011010001101100000000010111100,910.7720999999995,170.99320000000012,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],86,1,0.0078125,1089.1568999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011010110111110000,001101011011111000000000000010011000,true,single,36,1.0e-10,64,not_in_gurobi_pool,10000000000101000,001101011011111000010000000000101000,1003.6602999999996,85.49659999999994,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],87,1,0.0078125,1090.2128999999995,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011110101111011000,101111010111101100011100010100100000,true,single,36,1.0e-10,64,not_in_gurobi_pool,10000000000101000,101111010111101100010000000000101000,705.4781999999996,384.7347,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,4,128,25,-1,0.8169,0.6;0.434;0.297;0.159;-0.409;-0.781;-0.988;-1.156,β[0];β[1];β[2];β[3];γ[0];γ[1];γ[2];γ[3],88,1,0.0078125,1092.7688999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011100101101010100,001110010110101010000000000000000000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00100000000000000,001110010110101010000100000000000000,1050.0205999999996,42.74829999999997,1,false,false,
