angle_source,p,number_of_reads,maximum_iterations,gamma_sign,guarantee_3regular_maxcut,initial_parameters,qiskit_parameter_names,result,reads,probability,qubo_energy,energy_check_abs_error,match,projection_match,encoded_match,aux_consistent,best_aux_bits,best_full_bits_for_projection,best_aux_qubo_energy,qubo_energy_gap_to_best_aux,aux_hamming_to_best,matched_ip_obj,flow_bits,full_bits,use_fast_aer_backend,fast_aer_precision,fast_aer_threads,fast_mps_truncation_threshold,fast_mps_max_bond_dimension,repaired_match,repaired_aux_bits,repaired_full_bits,repaired_qubo_energy,raw_to_repaired_qubo_gap,aux_hamming_to_repaired,repaired_matches_gurobi_pool,repaired_matches_global_optimum,repaired_ip_objective_if_pool
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],44,1,0.0078125,520.5044999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100100000011000010,110010000001100001000101001011001101,true,single,36,1.0e-10,64,not_in_gurobi_pool,00111001011000111,110010000001100001000111001011000111,306.7629999999998,213.74149999999997,3,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],45,1,0.0078125,522.1425999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000110100011000000,000011010001100000011001010100000110,true,single,36,1.0e-10,64,not_in_gurobi_pool,11011101011000000,000011010001100000011011101011000000,222.90449999999976,299.2380999999999,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],46,1,0.0078125,522.4945999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000100100111000001,100010010011100000111101000001100101,true,single,36,1.0e-10,64,not_in_gurobi_pool,11101000010000000,100010010011100000111101000010000000,308.75309999999973,213.74150000000003,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],47,1,0.0078125,526.6685999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000000010010000011,100000001001000001100101101011010001,true,single,36,1.0e-10,64,not_in_gurobi_pool,01101010111000111,100000001001000001101101010111000111,270.17879999999974,256.4898,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],48,1,0.0078125,528.9489999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1011101000110000011,101110100011000001100000100000101110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001100000000111,101110100011000001100001100000000111,357.95579999999967,170.99320000000006,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],49,1,0.0078125,529.6685999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000010010010000011,000001001001000001101000101000000010,true,single,36,1.0e-10,64,not_in_gurobi_pool,01001011011000111,000001001001000001101001011011000111,230.43049999999977,299.2381,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],50,1,0.0078125,533.3234999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100101010011000000,010010101001100000010001000001000001,true,single,36,1.0e-10,64,not_in_gurobi_pool,10001101110000000,010010101001100000010001101110000000,276.8336999999998,256.48979999999995,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],51,1,0.0078125,540.2255999999999,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000110111010010011,000011011101001001101000010100101101,true,single,36,1.0e-10,64,not_in_gurobi_pool,01000101011000101,000011011101001001101000101011000101,283.7357999999998,256.48980000000006,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],52,1,0.0078125,562.0597999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010101100000000010,101010110000000001000000101110001101,true,single,36,1.0e-10,64,not_in_gurobi_pool,00011111010000111,101010110000000001000011111010000111,220.07339999999988,341.9864,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],53,1,0.0078125,563.2238999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000110100010000010,100011010001000001000101010110000110,true,single,36,1.0e-10,64,not_in_gurobi_pool,01011101011000111,100011010001000001001011101011000111,349.48239999999976,213.7415000000001,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],54,1,0.0078125,563.2527999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100100000011000011,110010000001100001100010001001001001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00111001011000111,110010000001100001100111001011000111,221.2663999999998,341.98639999999995,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],55,1,0.0078125,563.2637999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010100000011000011,101010000001100001100010011111010011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00111100011000111,101010000001100001100111100011000111,221.27739999999983,341.9864,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],56,1,0.0078125,564.5537999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100100110001001011,110010011000100101100001001000000101,true,single,36,1.0e-10,64,not_in_gurobi_pool,00100001011000110,110010011000100101100100001011000110,222.56739999999985,341.98639999999995,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],57,1,0.0078125,566.6058999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000110110101000011,100011011010100001101001000001000110,true,single,36,1.0e-10,64,not_in_gurobi_pool,01001000001001111,100011011010100001101001000001001111,481.10929999999956,85.49660000000011,2,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],58,1,0.0078125,568.2117999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100101100011000010,110010110001100001000000101110001101,true,single,36,1.0e-10,64,not_in_gurobi_pool,00011101110000111,110010110001100001000011101110000111,311.72199999999987,256.48979999999995,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],59,1,0.0078125,568.3718999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000001100101000010,000000110010100001000000101000010111,true,single,36,1.0e-10,64,not_in_gurobi_pool,01001101000000111,000000110010100001001001101000000111,354.6303999999998,213.74149999999986,3,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],60,1,0.0078125,569.6983999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001110000110000010,000111000011000001000001000011000011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001000000001111,000111000011000001000001000000001111,313.2085999999998,256.48979999999995,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],61,1,0.0078125,571.6573999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001101100110000011,100110110011000001110000000110100111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001101000000111,100110110011000001100001101000000111,186.9226999999999,384.7346999999998,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],62,1,0.0078125,572.9408999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000110101010000010,100011010101000001011000101000000101,true,single,36,1.0e-10,64,not_in_gurobi_pool,01001101011000111,100011010101000001001001101011000111,273.70279999999974,299.2381,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],63,1,0.0078125,606.0946999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001000000011000011,100100000001100001110110101010101111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00111101010000111,100100000001100001100111101010000111,264.10829999999976,341.9863999999999,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],64,1,0.0078125,609.5550999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100110001001000010,110011000100100001000000001000100110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001001011100111,110011000100100001000001001011100111,353.0652999999998,256.4898,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],65,1,0.0078125,610.2720999999999,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0100110100011001010,010011010001100101011000100011110001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010000111010110,010011010001100101000010000111010110,225.5373999999997,384.7347000000002,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],66,1,0.0078125,610.8321999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000110110011000001,100011011001100000111000011000110001,true,single,36,1.0e-10,64,not_in_gurobi_pool,11001101011000000,100011011001100000111001101011000000,183.3491999999997,427.4830000000001,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],67,1,0.0078125,614.6076999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001111101001000010,100111110100100001001000011100101111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001111100000111,100111110100100001000001111100000111,400.8661999999999,213.74150000000003,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],68,1,0.0078125,615.6766999999996,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001111100111001010,100111110011100101001000000100111011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00000100100001110,100111110011100101000000100100001110,273.69029999999964,341.9864,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],69,1,0.0078125,615.8405999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101010101010000011,110101010101000001101011001011010111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001001010100111,110101010101000001100001001010100111,402.0990999999997,213.74149999999997,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],70,1,0.0078125,620.7706999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001101001010000010,100110100101000001010001111100100100,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001111100000111,100110100101000001000001111100000111,364.28089999999986,256.48979999999995,4,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],71,1,0.0078125,621.4106999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001110011010100001,100111001101010000110000101010100001,true,single,36,1.0e-10,64,not_in_gurobi_pool,10000101010000000,100111001101010000110000101010000000,535.9140999999997,85.49659999999994,2,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],72,1,0.0078125,622.7221999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000110011011010011,100011001101101001101000100101110101,true,single,36,1.0e-10,64,not_in_gurobi_pool,01000101011000101,100011001101101001101000101011000101,408.9806999999996,213.7415000000001,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],73,1,0.0078125,623.6716999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001110011010000001,000111001101000000100001010101001101,true,single,36,1.0e-10,64,not_in_gurobi_pool,10001101010000000,000111001101000000110001101010000000,452.67849999999976,170.9931999999999,10,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],74,1,0.0078125,625.6791999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000010001011000110,000001000101100011001001001011000111,true,single,36,1.0e-10,64,not_in_gurobi_pool,01000101011000111,000001000101100011001000101011000111,540.1825999999998,85.49660000000006,2,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],75,1,0.0078125,648.3564999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000101000001010011,100010100000101001101000110010001100,true,single,36,1.0e-10,64,not_in_gurobi_pool,01010111110000101,100010100000101001101010111110000101,263.6217999999997,384.73470000000003,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],76,1,0.0078125,652.4993999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010110100010100011,001011010001010001101001100100111011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010100011100011,001011010001010001100010100011100011,225.01639999999986,427.48299999999995,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],77,1,0.0078125,653.7493999999997,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010111110001000010,101011111000100001000000100000101110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001111001100111,101011111000100001000001111001100111,397.25959999999964,256.48980000000006,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],78,1,0.0078125,658.4773999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010100101011000011,101010010101100001100100100000110101,true,single,36,1.0e-10,64,not_in_gurobi_pool,00101100011000111,101010010101100001100101100011000111,230.99439999999987,427.483,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],79,1,0.0078125,666.3965,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000101101010000011,000010110101000001100111111101011101,true,single,36,1.0e-10,64,not_in_gurobi_pool,01001111110000111,000010110101000001101001111110000111,238.91349999999989,427.48300000000006,8,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],80,1,0.0078125,688.9716999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010001100001000001,101000110000100000100010010010001011,true,single,36,1.0e-10,64,not_in_gurobi_pool,10011111001000000,101000110000100000110011111001000000,304.23699999999974,384.7347000000001,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],81,1,0.0078125,694.4687999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000000100011000011,000000010001100001100100101010010010,true,single,36,1.0e-10,64,not_in_gurobi_pool,01111101011000111,000000010001100001101111101011000111,309.7340999999998,384.7347,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],82,1,0.0078125,696.4976999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010001110001000011,101000111000100001101000000101001111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001110101000111,101000111000100001100001110101000111,311.76299999999986,384.7346999999999,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],83,1,0.0078125,696.5502999999999,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001111100011000011,100111110001100001110111010110100101,true,single,36,1.0e-10,64,not_in_gurobi_pool,00011111100000111,100111110001100001100011111100000111,311.81559999999996,384.7346999999999,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],84,1,0.0078125,697.3076999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010001100011010010,101000110001101001000000000101001111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010110110000101,101000110001101001000010110110000101,312.57299999999975,384.73469999999986,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],85,1,0.0078125,698.2571999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0011101100011000001,001110110001100000110000111010010100,true,single,36,1.0e-10,64,not_in_gurobi_pool,10011111000000000,001110110001100000110011111000000000,484.5156999999997,213.7415000000001,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],86,1,0.0078125,698.4986999999998,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010110100011000111,101011010001100011100000110000011001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010100011010111,101011010001100011100010100011010111,313.76399999999984,384.7346999999999,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],87,1,0.0078125,698.5812999999997,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001110100011000111,100111010001100011100110000100111011,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010101010000111,100111010001100011100010101010000111,313.84659999999985,384.73469999999986,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],88,1,0.0078125,699.9215999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110110101011000001,111011010101100000100001110000100100,true,single,36,1.0e-10,64,not_in_gurobi_pool,10001000011110000,111011010101100000110001000011110000,229.69029999999987,470.2312999999998,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],89,1,0.0078125,705.8527999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0000010101001010111,000001010100101011111000010111110101,true,single,36,1.0e-10,64,not_in_gurobi_pool,01000101011000101,000001010100101011101000101011000101,406.61469999999974,299.23810000000003,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],90,1,0.0078125,733.0818999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1110101100000000011,111010110000000001110001000001001000,true,single,36,1.0e-10,64,not_in_gurobi_pool,00011101010100111,111010110000000001100011101010100111,262.8505999999999,470.2312999999999,11,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],91,1,0.0078125,734.2170999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1000110100011000010,100011010001100001000010101000000000,true,single,36,1.0e-10,64,not_in_gurobi_pool,01011101011000111,100011010001100001001011101011000111,349.48239999999976,384.7347000000001,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],92,1,0.0078125,734.3684999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101100000011000011,110110000001100001110011100101011001,true,single,36,1.0e-10,64,not_in_gurobi_pool,00111001010000111,110110000001100001100111001010000111,349.6337999999997,384.7347,11,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],93,1,0.0078125,735.0609999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1100001100101000001,110000110010100000100000110101110000,true,single,36,1.0e-10,64,not_in_gurobi_pool,10001001000000000,110000110010100000110001001000000000,264.8296999999998,470.2312999999999,9,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],94,1,0.0078125,737.2569999999996,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0010000100011000011,001000010001100001100000000001001101,true,single,36,1.0e-10,64,not_in_gurobi_pool,00111100011000111,001000010001100001100111100011000111,352.52229999999975,384.73469999999986,7,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],95,1,0.0078125,739.2159999999997,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1010011100011000010,101001110001100001000010110110111101,true,single,36,1.0e-10,64,not_in_gurobi_pool,00011111010100111,101001110001100001000011111010100111,568.2227999999996,170.99320000000012,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],96,1,0.0078125,740.9655999999998,0.0,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,0001101100010000001,000110110001000000110010000100001100,true,single,36,1.0e-10,64,not_in_gurobi_pool,10011111100000000,000110110001000000110011111100000000,313.4825999999998,427.48299999999995,6,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],97,1,0.0078125,741.3584999999996,2.2737367544323206e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1101110100011000111,110111010001100011110011101001110110,true,single,36,1.0e-10,64,not_in_gurobi_pool,00010001001100111,110111010001100011100010001001100111,442.1203999999997,299.2380999999999,5,false,false,
Wurtz-Lykov 3-regular tree fixed-angle table; arXiv:2107.00677,2,128,25,-1,0.7559,0.555;0.293;-0.488;-0.898,β[0];β[1];γ[0];γ[1],98,1,0.0078125,747.4085999999998,1.1368683772161603e-13,not_in_gurobi_pool,not_in_gurobi_pool,not_in_gurobi_pool,,,,,,,,1001010101111000010,100101010111100001001111011000011111,true,single,36,1.0e-10,64,not_in_gurobi_pool,00001000000001111,100101010111100001000001000000001111,405.4221999999998,341.98639999999995,6,false,false,
